Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.9417443408788282,0.9863792720816689,0.8712733364551849,0.7352258274942276,0.8573335169231051,0.9897454627184357,0.9827874797745914,0.9862541993281075,0.08172436750998668,1.4028571428571428,Base,ML
0.6976531291611185,0.9081225033288948,0.5767320621756225,0.7439451324368647,0.638149508656385,0.8897286059448222,0.9214676443202979,0.905320030873903,0.5512649800266312,1.823286540049546,CB,MC
0.9248501997336884,0.9794718153573013,0.8832002614518849,0.7000187321819339,0.8266248098120128,0.9599651626678654,0.998392940626461,0.9788020281302815,0.12316910785619174,1.6389811738648947,CB,ML
0.8963049267643143,0.971898579671549,0.8465710472866227,0.7104767220110311,0.8025844873126327,0.969095915041861,0.9738565782044043,0.9714704142845073,0.16860852197070572,1.6260032102728732,LB,MC
0.9835219707057257,0.9967265867731913,0.9771148650097784,0.8644497541826196,0.9438609491604506,0.9981457549025117,0.995237828449773,0.9966896706502832,0.019640479360852198,1.1919191919191918,LB,ML
0.8797436750998668,0.96875,0.8014615917300103,0.7832520584304018,0.8072189979486358,0.9641512614485588,0.9723190253576994,0.9682179181537334,0.1875,1.5591695501730103,AB,MC
0.9847703062583223,0.9971426986240568,0.9548062432200491,0.8410445923598597,0.9489274944665167,0.9960667528235095,0.9981418918918918,0.997103242680766,0.017143808255659122,1.1256830601092895,AB,ML
0.8962217043941412,0.9718569684864625,0.7194132371044335,0.9016927176387389,0.8184286735130117,0.9510591672753835,0.9915931925363953,0.9709033025970488,0.16885818908122505,1.6271050521251003,Base,MC
0.9418275632490013,0.9864070128717266,0.8731824814965012,0.7513945136284299,0.8598242132142099,0.990054503568017,0.9825461439803714,0.9862860341449761,0.08155792276964048,1.402002861230329,Base,ML
0.7018974700399467,0.9091489125610297,0.5870949356174039,0.7729151730851787,0.6585771107265933,0.8907681069843232,0.9225442271880819,0.9063777479202996,0.5451065246338216,1.8285873813512004,CB,MC
0.9280126498002663,0.9807617620949844,0.8568433812547179,0.6992377241821244,0.8259129781104312,0.962634151823341,0.9983392092305002,0.9801616248301509,0.11542942743009321,1.6034682080924856,CB,ML
0.9019640479360852,0.9741178428761651,0.8527112325085466,0.7325650995894595,0.8222770995161119,0.9693768612687531,0.9780045351473923,0.9736715861952198,0.1552929427430093,1.5840407470288624,LB,MC
0.9836051930758988,0.9967404571682201,0.9773771053121197,0.8787024440084059,0.9437419682562892,0.9981457549025117,0.9952657086029638,0.9967036512322734,0.019557256990679093,1.1928934010152283,LB,ML
0.8810752330226365,0.9686667776298269,0.8092714678736451,0.7755089399997724,0.8129090781841444,0.965078383997303,0.9712726553001385,0.9681656120967855,0.18799933422103862,1.5808257522743177,AB,MC
0.9851864181091877,0.9971981802041722,0.9566153190972088,0.8524050136479345,0.954510588737324,0.9962915098050233,0.9980299448384555,0.9971599696313584,0.01681091877496671,1.1348314606741574,AB,ML
0.8945572569906791,0.9722592099422992,0.7493529933115334,0.9023042237688038,0.8336996789093051,0.9514243973703433,0.9920611670963206,0.9713179406281371,0.16644474034620507,1.5785319652722967,Base,MC
0.9421604527296937,0.9866150687971593,0.8887068266672183,0.7406297642609231,0.8447449745710792,0.989914030454571,0.9830919896208253,0.9864912157905789,0.08030958721704394,1.3884892086330936,Base,ML
0.6941577896138482,0.908288948069241,0.6031308165375283,0.7590367232275304,0.6630391057450576,0.8901500252851604,0.9214215087535625,0.9055158616747643,0.550266311584554,1.7991836734693878,CB,MC
0.9257656458055925,0.9802901686640035,0.8902303453288576,0.689947478866107,0.8222495367344098,0.9618194077653537,0.9981922617138526,0.9796683407019502,0.1182589880159787,1.59304932735426,CB,ML
0.896055259653795,0.9720788948069241,0.8806364487845387,0.7246208146083376,0.8042474468702093,0.969348766646064,0.9739731827805223,0.9716554724791957,0.1675266311584554,1.611689351481185,LB,MC
0.9834387483355526,0.9967265867731913,0.9794322909326991,0.8783062990634943,0.9459045223847037,0.9981176602798224,0.9952655759748992,0.996689577780895,0.019640479360852198,1.185929648241206,LB,ML
0.8793275632490013,0.9692493342210386,0.8284799397239456,0.7581431043921506,0.8052555639704035,0.9658931280552903,0.9716530537263658,0.9687645293545797,0.1845039946737683,1.5289655172413794,AB,MC
0.9852696404793608,0.997212050599201,0.9569865075411977,0.8515238477602842,0.9432621258390208,0.9962634151823341,0.9980860705339301,0.997173909986924,0.01672769640479361,1.1355932203389831,AB,ML
0.8936418109187749,0.9716489125610297,0.7406060891937054,0.9068426875534839,0.8283951414145806,0.9500477608585717,0.9921952937034212,0.9706642172340548,0.17010652463382156,1.5993740219092332,Base,MC
0.9421604527296937,0.986559587217044,0.879221820777016,0.7428667421804368,0.8365289199277408,0.9905040175310446,0.9824170312369381,0.9864439501405967,0.08064247669773635,1.3942446043165468,Base,ML
0.6973202396804261,0.909592765201953,0.6250173449773136,0.7572260987341514,0.6589493692527381,0.8907119177389448,0.9234533379937085,0.9067871750135859,0.5424434087882823,1.7921363761341764,CB,MC
0.9281790945406125,0.9807617620949844,0.8990444839702247,0.7114697929598732,0.830412816848687,0.9625498679552733,0.9984263441643596,0.9801599221845542,0.11542942743009321,1.6071842410196988,CB,ML
0.8992177097203728,0.9736878606302708,0.8905056498993701,0.7345261663546594,0.805353159557931,0.9697982806090915,0.9767408958433548,0.97325720730246,0.1578728362183755,1.5664739884393064,LB,MC
0.9836884154460719,0.9967820683533067,0.9771469078400895,0.8796037790478787,0.9440915203375868,0.9981457549025117,0.9953493584355915,0.9967455953316127,0.019307589880159785,1.183673469387755,LB,ML
0.8773302263648469,0.968292276964048,0.817671673854275,0.7795755282285567,0.7983420245200337,0.9633365173905715,0.9721859937624043,0.9677410250620908,0.19024633821571238,1.5508819538670284,AB,MC
0.985436085219707,0.9972259209942299,0.9574969017869552,0.8517823779184843,0.942732956861443,0.9962915098050233,0.9980861244019139,0.9971880096732468,0.016644474034620507,1.1428571428571428,AB,ML
0.8936418109187749,0.9718292276964048,0.7351444745304345,0.9215990553641658,0.8372054174824727,0.9507501264258021,0.9918520472464023,0.9708662659762167,0.16902463382157124,1.5892018779342723,Base,MC
0.9416611185086551,0.9864070128717266,0.8808225798861719,0.75704010553523,0.8329330964995781,0.9895768949823004,0.9830040187541862,0.9862795060622183,0.08155792276964048,1.398002853067047,Base,ML
0.6994840213049268,0.9101753217931646,0.5819560498528155,0.7719887281364716,0.6432089952165472,0.8924537843456762,0.9230545708142035,0.9074962861387271,0.538948069241012,1.7934090279700914,CB,MC
0.9259320905459387,0.9800266311584553,0.887733043158666,0.6990478611338216,0.8254361345216239,0.961341799179637,0.9981331310892013,0.979392065945389,0.11984021304926765,1.6179775280898876,CB,ML
0.901797603195739,0.9742010652463382,0.8721683216511474,0.7221133224196058,0.8058043759783464,0.9696859021183345,0.977872846781505,0.9737621667371985,0.15479360852197072,1.576271186440678,LB,MC
0.9835219707057257,0.996754327563249,0.9778354738197041,0.8764057135432071,0.9441350952684482,0.9981176602798224,0.9953213425225528,0.9967175401189541,0.01947403462050599,1.1818181818181819,LB,ML
0.8787450066577897,0.9692770750110963,0.7966225358025536,0.7502859589808845,0.7968808401909838,0.965612181828398,0.9719747744690478,0.9687830314988373,0.1843375499334221,1.5202470830473576,AB,MC
0.9860186418109188,0.9973507545494895,0.9752225650963445,0.8538369702332628,0.9442390149111948,0.9963476990504018,0.9982828993666432,0.9973143604381389,0.015895472703062585,1.1369047619047619,AB,ML
0.8911451398135819,0.9711911895250777,0.7262268623342492,0.8882389916174697,0.8295914006350485,0.949710625386301,0.9915813557830513,0.9701944464375404,0.17285286284953397,1.587920489296636,Base,MC
0.9404127829560586,0.9860186418109188,0.8830099407214063,0.7285056909785639,0.8358622436061162,0.9894364218688543,0.9823709902370991,0.9858910475337326,0.08388814913448735,1.4078212290502794,Base,ML
0.6929926764314248,0.9081225033288948,0.5974909922804111,0.7570894871914572,0.6552171941045469,0.8884081586784289,0.922623563050709,0.9051926489952481,0.5512649800266312,1.795608566007048,CB,MC
0.9241844207723036,0.9793331114070128,0.9050836134231593,0.7055509942418214,0.8429395034997159,0.9598808787997977,0.9981886175061353,0.9786600211967574,0.12400133155792277,1.6355653128430296,CB,ML
0.8975532623169108,0.9734659343098091,0.8691192417012908,0.711063410163388,0.8042640306773745,0.9696297128729561,0.9764606026312067,0.9730331693426748,0.15920439414114515,1.554021121039805,LB,MC
0.9836051930758988,0.9967681979582779,0.9792550097172652,0.8775348718024447,0.9453479456086181,0.9980333764117548,0.9954325104379746,0.9967312467557975,0.01939081225033289,1.1827411167512691,LB,ML
0.8759154460719041,0.9674600532623169,0.8125962390161064,0.7377588987713184,0.8054165530242877,0.9646569646569647,0.969286359530262,0.9669661212650315,0.19523968042609854,1.5734406438631792,AB,MC
0.9847703062583223,0.9970872170439414,0.9746654169496644,0.8540709068476309,0.9444973561320211,0.995982468955442,0.9981136325243538,0.9970469119136011,0.01747669773635153,1.1475409836065573,AB,ML
0.8930592543275633,0.9715934309809143,0.7170653673807583,0.8927201129450948,0.8200160883816795,0.9499353823678148,0.9921943776043195,0.9706051211390516,0.170439414114514,1.593774319066148,Base,MC
0.9393308921438083,0.9856025299600533,0.867106455728137,0.7376554354847443,0.8464207460736417,0.9899421250772602,0.9810669339570108,0.985484547615718,0.08638482023968043,1.4238683127572016,Base,ML
0.6904960053262317,0.9065828894806924,0.5811980948583201,0.7680084391070212,0.6448844566492966,0.8878181716019554,0.9201584020033194,0.9036990434247967,0.5605026631158455,1.8109706910459802,CB,MC
0.9214380825565912,0.9783621837549934,0.8716033803134966,0.6897488731110601,0.8291292027173001,0.9578299713434849,0.9982724291403139,0.977633125914031,0.12982689747003995,1.652542372881356,CB,ML
0.8967210386151797,0.9733688415446072,0.8651910854267528,0.7182386377902638,0.8098863999024767,0.9695454290048885,0.9763481016239461,0.9729348745418664,0.15978695073235685,1.5471394037066881,LB,MC
0.9833555259653795,0.9966988459831336,0.9765702299182578,0.8640169932095803,0.9433437371548267,0.9980895656571332,0.9952375616315553,0.9966615233553093,0.0198069241011984,1.19,LB,ML
0.8748335552596538,0.9678345539280959,0.8062190090256853,0.7560176692935303,0.8065011508293531,0.9631960442771254,0.9714107613407758,0.9672859621651361,0.19299267643142476,1.5418882978723405,AB,MC
0.9853528628495339,0.9971981802041722,0.9390115055924463,0.8394620198691527,0.949332340198602,0.9962353205596449,0.9980860166629137,0.9971598099041086,0.01681091877496671,1.1477272727272727,AB,ML
0.8942243675099867,0.9718569684864625,0.720846273069341,0.8946596798470551,0.815931479980079,0.9504129909535315,0.992256474936204,0.9708840960293885,0.16885818908122505,1.5963808025177026,Base,MC
0.9419107856191744,0.9864208832667555,0.8926107668770593,0.7582575058577505,0.8429820347231816,0.9896892734730572,0.9829236306816597,0.9862948497193174,0.08147470039946737,1.4025787965616046,Base,ML
0.6970705725699068,0.9094124500665779,0.5979990489396924,0.7864654783470189,0.66229980275942,0.8897286059448222,0.9239679066374908,0.9065250683421832,0.5435252996005326,1.7942307692307693,CB,MC
0.9257656458055925,0.9802901686640035,0.8858144227827015,0.6897819742253208,0.8168432535868688,0.9617351238972861,0.9982794319209122,0.9796665951205552,0.1182589880159787,1.59304932735426,CB,ML
0.9012982689747004,0.9745062139369729,0.8835315662806197,0.7289563517906829,0.7991377678234931,0.9699387537225375,0.9782386943216593,0.9740710436475468,0.15296271637816244,1.5497470489038785,LB,MC
0.9835219707057257,0.9967265867731913,0.9791976361918546,0.876881316707575,0.9437001495714669,0.998061471034444,0.995321080354141,0.9966893920264848,0.019640479360852198,1.1919191919191918,LB,ML
0.8767476697736352,0.9684309809143364,0.7954525414281713,0.7760311346719727,0.8062865367866137,0.9636174636174636,0.9721938775510204,0.967886672122358,0.18941411451398135,1.536799459824443,AB,MC
0.9859354194407457,0.9972952729693741,0.9580523544983058,0.8544590886057509,0.9455249113114746,0.9963476990504018,0.9981705085986096,0.9972582708828367,0.016228362183754994,1.1538461538461537,AB,ML
0.8936418109187749,0.9719124500665779,0.7178197399646866,0.8845027132858382,0.8163343402800138,0.9506939371804237,0.9920842006508546,0.9709481657891339,0.1685252996005326,1.5845070422535212,Base,MC
0.941577896138482,0.9860325122059477,0.870927884472298,0.7701196758179732,0.8341829518245383,0.9900825981907063,0.9817801922273297,0.9859139168263649,0.08380492676431425,1.4344729344729346,Base,ML
0.6958222370173103,0.9084276520195295,0.5917164767070465,0.7537581786423447,0.6513793220149222,0.8898128898128899,0.9219841639496973,0.9056129013810654,0.5494340878828229,1.8062927496580028,CB,MC
0.922936085219707,0.9794718153573013,0.8883081785259712,0.7022893264376798,0.8325549865789966,0.9601337304040006,0.9982182497955369,0.9788056709150794,0.12316910785619174,1.5982721382289418,CB,ML
0.8980525965379494,0.9728001553484243,0.852565900352747,0.7320365861856629,0.7973096980410578,0.9695454290048885,0.9752168875575776,0.9723728885194629,0.16319906790945407,1.6008163265306123,LB,MC
0.9836051930758988,0.996754327563249,0.9796499345881539,0.8832845359558255,0.9488782357166066,0.9981176602798224,0.9953213425225528,0.9967175401189541,0.01947403462050599,1.1878172588832487,LB,ML
0.8767476697736352,0.968292276964048,0.7999472927379329,0.7483882537301885,0.8018165103630837,0.9645445861662078,0.9710374476750764,0.9677801268498942,0.19024633821571238,1.5435516542876435,AB,MC
0.9852696404793608,0.9971981802041722,0.973740179289252,0.8462356581204358,0.9392863337746568,0.9962353205596449,0.9980860166629137,0.9971598099041086,0.01681091877496671,1.1412429378531073,AB,ML
