Model Type,Training,Evaluation,Class,Character Accuracy,Dot Accuracy,Dot Recall,Dot Precision,Dot F1,Hamming Distance,Missclassification HD,Character Recall,Character Precision,Character F1
Multi-class,Class-balance,ID Test,2,0.9801587301587301,0.9953703703703703,1.0,0.972972972972973,0.9863013698630138,0.027777777777777776,1.4,0.9801587301587301,0.9919678714859438,0.9860279441117764
Multi-class,Class-balance,ID Test,3,0.9722222222222222,0.9938271604938271,0.9976851851851852,0.9840182648401826,0.9908045977011495,0.037037037037037035,1.3333333333333333,0.9722222222222222,0.963302752293578,0.9677419354838711
Multi-class,Class-balance,ID Test,4,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.75,0.8571428571428571
Multi-class,Class-balance,ID Test,5,0.9864077669902913,0.9977346278317152,0.9970873786407767,0.9961202715809894,0.9966035904900533,0.013592233009708738,1.0,0.9864077669902913,0.9941291585127201,0.9902534113060429
Multi-class,Class-balance,ID Test,6,,,,,,,,,0.0,
Multi-class,Class-balance,ID Test,7,0.9958762886597938,0.9993127147766323,0.9986254295532646,1.0,0.9993122420907841,0.004123711340206186,1.0,0.9958762886597938,0.9797160243407708,0.9877300613496933
Multi-class,Class-balance,ID Test,8,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8,0.888888888888889
Multi-class,Class-balance,ID Test,9,0.9726027397260274,0.9954337899543378,0.9931506849315068,0.9931506849315068,0.9931506849315068,0.0273972602739726,1.0,0.9726027397260274,0.9726027397260274,0.9726027397260274
Multi-class,Class-balance,ID Test,10,0.9891745602165088,0.9972936400541272,0.9986468200270636,0.9932705248990579,0.9959514170040487,0.016238159675236806,1.5,0.9891745602165088,0.9959128065395095,0.9925322471147319
Multi-class,Class-balance,ID Test,11,0.96875,0.9947916666666666,0.9895833333333334,1.0,0.9947643979057591,0.03125,1.0,0.96875,0.8857142857142857,0.9253731343283582
Multi-class,Class-balance,ID Test,12,,,,,,,,,,
Multi-class,Class-balance,ID Test,13,0.9852507374631269,0.9970501474926253,0.9970501474926253,0.9970501474926253,0.9970501474926253,0.017699115044247787,1.2,0.9852507374631269,0.9910979228486647,0.9881656804733727
Multi-class,Class-balance,ID Test,14,0.984,0.9973333333333333,0.9966666666666667,0.9979973297730307,0.9973315543695797,0.016,1.0,0.984,0.9959514170040485,0.9899396378269618
Multi-class,Class-balance,ID Test,15,0.9842767295597484,0.9973794549266247,0.9960691823899371,1.0,0.9980307207562031,0.015723270440251572,1.0,0.9842767295597484,0.9811912225705329,0.9827315541601256
Multi-class,Class-balance,ID Test,16,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-class,Class-balance,ID Test,17,0.9882491186839013,0.9980415197806503,1.0,0.9941588785046729,0.997070884592853,0.011750881316098707,1.0,0.9882491186839013,0.9964454976303317,0.9923303834808259
Multi-class,Class-balance,ID Test,18,0.9930555555555556,0.9988425925925926,1.0,0.9965397923875432,0.9982668977469671,0.006944444444444444,1.0,0.9930555555555556,0.959731543624161,0.9761092150170648
Multi-class,Class-balance,ID Test,19,0.9629629629629629,0.9922839506172839,0.9907407407407407,0.9938080495356038,0.9922720247295208,0.046296296296296294,1.25,0.9629629629629629,0.9454545454545454,0.9541284403669724
Multi-class,Class-balance,ID Test,20,,,,,,,,,0.0,
Multi-class,Class-balance,ID Test,21,0.9883040935672515,0.9978882391163093,0.9993502274204028,0.9964366699060576,0.9978913219789131,0.012670565302144249,1.0833333333333333,0.9883040935672515,0.9863813229571985,0.9873417721518987
Multi-class,Class-balance,ID Test,22,0.9661016949152542,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.9943502824858758,0.03389830508474576,1.0,0.9661016949152542,0.95,0.957983193277311
Multi-class,Class-balance,ID Test,23,0.9955947136563876,0.998898678414097,0.998898678414097,0.9994490358126722,0.999173781327458,0.006607929515418502,1.5,0.9955947136563876,0.9783549783549783,0.9868995633187773
Multi-class,Class-balance,ID Test,24,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9888888888888889,0.9944134078212291
Multi-class,Class-balance,ID Test,25,0.9831460674157303,0.9967228464419475,0.9962546816479401,0.9971883786316776,0.9967213114754099,0.019662921348314606,1.1666666666666667,0.9831460674157303,0.9943181818181818,0.9887005649717514
Multi-class,Class-balance,ID Test,26,0.9861111111111112,0.9976851851851852,1.0,0.9953917050691244,0.997690531177829,0.013888888888888888,1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112
Multi-class,Class-balance,ID Test,27,0.9818181818181818,0.996969696969697,0.9977272727272727,0.9977272727272727,0.9977272727272727,0.01818181818181818,1.0,0.9818181818181818,0.9953917050691244,0.9885583524027459
Multi-class,Class-balance,ID Test,28,0.875,0.9791666666666666,1.0,0.96,0.9795918367346939,0.125,1.0,0.875,0.7777777777777778,0.823529411764706
Multi-class,Class-balance,ID Test,29,0.9818780889621087,0.9969796814936848,0.9979406919275123,0.9975298476739399,0.9977352275066913,0.018121911037891267,1.0,0.9818780889621087,0.994991652754591,0.9883913764510779
Multi-class,Class-balance,ID Test,30,0.9968102073365231,0.9994683678894205,0.9992025518341308,1.0,0.9996011168727563,0.003189792663476874,1.0,0.9968102073365231,0.9904912836767037,0.9936406995230525
Multi-class,Class-balance,ID Test,31,0.9673202614379085,0.9934640522875817,0.9921568627450981,1.0,0.9960629921259843,0.0392156862745098,1.2,0.9673202614379085,0.9548387096774194,0.9610389610389611
Multi-class,Class-balance,ID Test,32,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Class-balance,ID Test,33,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9583333333333334,0.9787234042553191
Multi-class,Class-balance,ID Test,34,0.9375,0.9895833333333334,1.0,0.9696969696969697,0.9846153846153847,0.0625,1.0,0.9375,1.0,0.967741935483871
Multi-class,Class-balance,ID Test,35,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-class,Class-balance,ID Test,36,0.9863945578231292,0.9977324263038548,1.0,0.9932432432432432,0.9966101694915254,0.013605442176870748,1.0,0.9863945578231292,0.9931506849315068,0.9897610921501707
Multi-class,Class-balance,ID Test,37,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Class-balance,ID Test,38,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8846153846153846,0.9387755102040816
Multi-class,Class-balance,ID Test,39,,,,,,,,,0.0,
Multi-class,Class-balance,ID Test,40,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9090909090909091,0.9523809523809523
Multi-class,Class-balance,ID Test,41,,,,,,,,,,
Multi-class,Class-balance,ID Test,42,0.8181818181818182,0.9696969696969697,1.0,0.9428571428571428,0.9705882352941176,0.18181818181818182,1.0,0.8181818181818182,1.0,0.9
Multi-class,Class-balance,ID Test,43,0.992,0.9986666666666667,0.999,0.999,0.999,0.008,1.0,0.992,1.0,0.9959839357429718
Multi-class,Class-balance,ID Test,44,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Class-balance,ID Test,45,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Class-balance,ID Test,46,0.9957983193277311,0.9992997198879552,0.9989495798319328,1.0,0.999474513925381,0.004201680672268907,1.0,0.9957983193277311,0.9875,0.9916317991631799
Multi-class,Class-balance,ID Test,47,0.9926470588235294,0.9987745098039216,0.9985294117647059,1.0,0.9992641648270787,0.007352941176470588,1.0,0.9926470588235294,0.9926470588235294,0.9926470588235294
Multi-class,Class-balance,ID Test,48,,,,,,,,,,
Multi-class,Class-balance,ID Test,49,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9764705882352941,0.988095238095238
Multi-class,Class-balance,ID Test,50,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9803149606299213,0.9900596421471173
Multi-class,Class-balance,ID Test,51,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-class,Class-balance,ID Test,52,0.9545454545454546,0.9924242424242424,0.9848484848484849,1.0,0.9923664122137404,0.045454545454545456,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546
Multi-class,Class-balance,ID Test,53,0.9581151832460733,0.9921465968586387,0.9921465968586387,0.9960578186596584,0.9940983606557376,0.04712041884816754,1.125,0.9581151832460733,0.9891891891891892,0.9734042553191489
Multi-class,Class-balance,ID Test,54,0.8648648648648649,0.972972972972973,0.9594594594594594,1.0,0.9793103448275862,0.16216216216216217,1.2,0.8648648648648649,0.9696969696969697,0.9142857142857143
Multi-class,Class-balance,ID Test,55,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8421052631578947,0.9142857142857143
Multi-class,Class-balance,ID Test,56,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.7058823529411765,0.8275862068965517
Multi-class,Class-balance,ID Test,57,,,,,,,,,,
Multi-class,Class-balance,ID Test,58,0.993103448275862,0.9980842911877394,0.9977011494252873,0.9994242947610823,0.998561978717285,0.011494252873563218,1.6666666666666667,0.993103448275862,0.9840546697038725,0.9885583524027459
Multi-class,Class-balance,ID Test,59,0.0,0.8333333333333334,0.8,1.0,0.888888888888889,1.0,1.0,0.0,,
Multi-class,Class-balance,ID Test,60,0.9479166666666666,0.9835069444444444,0.98046875,0.9947159841479525,0.9875409836065574,0.09895833333333333,1.9,0.9479166666666666,0.994535519125683,0.9706666666666666
Multi-class,Class-balance,ID Test,61,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-class,Class-balance,ID Test,62,0.989010989010989,0.9981684981684982,0.9978021978021978,1.0,0.9988998899889989,0.01098901098901099,1.0,0.989010989010989,1.0,0.994475138121547
Multi-class,Class-balance,ID Test,63,0.9791666666666666,0.9930555555555556,0.9930555555555556,1.0,0.9965156794425087,0.041666666666666664,2.0,0.9791666666666666,1.0,0.9894736842105264
Multi-label,Class-balance,ID Test,0,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,1,0.9849137931034483,0.9971264367816092,0.9989224137931034,0.9840764331210191,0.9914438502673796,0.017241379310344827,1.1428571428571428,0.9849137931034483,0.9989071038251366,0.9918610960390668
Multi-label,Class-balance,ID Test,2,0.9682539682539683,0.9933862433862434,0.996031746031746,0.9653846153846154,0.98046875,0.03968253968253968,1.25,0.9682539682539683,0.9878542510121457,0.9779559118236473
Multi-label,Class-balance,ID Test,3,0.9768518518518519,0.996141975308642,0.9976851851851852,0.9908045977011494,0.9942329873125721,0.023148148148148147,1.0,0.9768518518518519,0.9723502304147466,0.97459584295612
Multi-label,Class-balance,ID Test,4,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.75,0.8571428571428571
Multi-label,Class-balance,ID Test,5,0.9941747572815534,0.9990291262135922,1.0,0.9970958373668926,0.9985458070770722,0.005825242718446602,1.0,0.9941747572815534,0.9846153846153847,0.9893719806763286
Multi-label,Class-balance,ID Test,6,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,7,0.9958762886597938,0.9993127147766323,0.9993127147766323,0.9993127147766323,0.9993127147766323,0.004123711340206186,1.0,0.9958762886597938,0.9777327935222672,0.9867211440245149
Multi-label,Class-balance,ID Test,8,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-label,Class-balance,ID Test,9,0.9726027397260274,0.9954337899543378,0.9931506849315068,0.9931506849315068,0.9931506849315068,0.0273972602739726,1.0,0.9726027397260274,0.9726027397260274,0.9726027397260274
Multi-label,Class-balance,ID Test,10,0.9905277401894452,0.9984212900315742,0.9979702300405954,0.9972954699121027,0.9976327358809605,0.009472259810554804,1.0,0.9905277401894452,0.997275204359673,0.9938900203665988
Multi-label,Class-balance,ID Test,11,0.9375,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.0625,1.0,0.9375,0.9375,0.9375
Multi-label,Class-balance,ID Test,12,,,,,,,,,,
Multi-label,Class-balance,ID Test,13,0.9882005899705014,0.9980334316617503,0.9980334316617503,0.9980334316617503,0.9980334316617503,0.011799410029498525,1.0,0.9882005899705014,0.9940652818991098,0.9911242603550297
Multi-label,Class-balance,ID Test,14,0.99,0.9983333333333333,0.998,0.9986657771847899,0.9983327775925308,0.01,1.0,0.99,0.9919839679358717,0.990990990990991
Multi-label,Class-balance,ID Test,15,0.9874213836477987,0.9979035639412998,0.9968553459119497,1.0,0.9984251968503937,0.012578616352201259,1.0,0.9874213836477987,0.9874213836477987,0.9874213836477987
Multi-label,Class-balance,ID Test,16,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.6666666666666666,0.8
Multi-label,Class-balance,ID Test,17,0.9905992949471211,0.9984332158245202,0.999412455934195,0.9959016393442623,0.9976539589442815,0.009400705052878966,1.0,0.9905992949471211,0.9976331360946745,0.9941037735849056
Multi-label,Class-balance,ID Test,18,0.9861111111111112,0.9976851851851852,1.0,0.993103448275862,0.9965397923875432,0.013888888888888888,1.0,0.9861111111111112,0.9659863945578231,0.9759450171821307
Multi-label,Class-balance,ID Test,19,0.9722222222222222,0.9953703703703703,0.9938271604938271,0.9969040247678018,0.9953632148377125,0.027777777777777776,1.0,0.9722222222222222,0.9459459459459459,0.9589041095890412
Multi-label,Class-balance,ID Test,20,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,21,0.9961013645224172,0.9993502274204028,0.9993502274204028,0.9993502274204028,0.9993502274204028,0.003898635477582846,1.0,0.9961013645224172,0.991270611057226,0.9936801166747691
Multi-label,Class-balance,ID Test,22,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9365079365079365,0.9672131147540983
Multi-label,Class-balance,ID Test,23,0.9911894273127754,0.9981644640234949,0.9977973568281938,0.9994484280198566,0.9986222099751997,0.011013215859030838,1.25,0.9911894273127754,0.9868421052631579,0.989010989010989
Multi-label,Class-balance,ID Test,24,0.9887640449438202,0.99812734082397,1.0,0.994413407821229,0.9971988795518207,0.011235955056179775,1.0,0.9887640449438202,0.9887640449438202,0.9887640449438202
Multi-label,Class-balance,ID Test,25,0.9803370786516854,0.9962546816479401,0.99812734082397,0.9944029850746269,0.9962616822429907,0.02247191011235955,1.1428571428571428,0.9803370786516854,0.9943019943019943,0.9872701555869873
Multi-label,Class-balance,ID Test,26,0.9930555555555556,0.9988425925925926,0.9976851851851852,1.0,0.9988412514484357,0.006944444444444444,1.0,0.9930555555555556,0.9662162162162162,0.9794520547945206
Multi-label,Class-balance,ID Test,27,0.9772727272727273,0.9962121212121212,0.9954545454545455,0.9988597491448119,0.9971542401821286,0.022727272727272728,1.0,0.9772727272727273,0.9907834101382489,0.9839816933638444
Multi-label,Class-balance,ID Test,28,0.875,0.9791666666666666,0.9583333333333334,1.0,0.9787234042553191,0.125,1.0,0.875,0.5833333333333334,0.7000000000000001
Multi-label,Class-balance,ID Test,29,0.9802306425041186,0.9964305326743548,0.9971169686985173,0.9975278121137207,0.9973223480947476,0.0214168039538715,1.0833333333333333,0.9802306425041186,0.9966499162479062,0.9883720930232558
Multi-label,Class-balance,ID Test,30,0.9920255183413078,0.9986709197235513,0.998006379585327,1.0,0.9990021951706247,0.007974481658692184,1.0,0.9920255183413078,0.9967948717948718,0.994404476418865
Multi-label,Class-balance,ID Test,31,0.9738562091503268,0.9945533769063181,0.9934640522875817,1.0,0.9967213114754099,0.032679738562091505,1.25,0.9738562091503268,0.9612903225806452,0.9675324675324675
Multi-label,Class-balance,ID Test,32,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Class-balance,ID Test,33,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.92,0.9583333333333334
Multi-label,Class-balance,ID Test,34,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9411764705882353,0.9696969696969697
Multi-label,Class-balance,ID Test,35,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Class-balance,ID Test,36,0.9727891156462585,0.9954648526077098,0.9965986394557823,0.9898648648648649,0.993220338983051,0.027210884353741496,1.0,0.9727891156462585,1.0,0.9862068965517241
Multi-label,Class-balance,ID Test,37,0.9939393939393939,0.998989898989899,0.997979797979798,1.0,0.9989888776541962,0.006060606060606061,1.0,0.9939393939393939,0.9969604863221885,0.9954476479514416
Multi-label,Class-balance,ID Test,38,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8846153846153846,0.9387755102040816
Multi-label,Class-balance,ID Test,39,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,40,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9090909090909091,0.9523809523809523
Multi-label,Class-balance,ID Test,41,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,42,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.8461538461538461,0.9166666666666666
Multi-label,Class-balance,ID Test,43,0.988,0.998,0.998,0.998998998998999,0.9984992496248123,0.012,1.0,0.988,1.0,0.993963782696177
Multi-label,Class-balance,ID Test,44,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-label,Class-balance,ID Test,45,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Class-balance,ID Test,46,0.9831932773109243,0.9971988795518207,0.9957983193277311,1.0,0.9978947368421053,0.01680672268907563,1.0,0.9831932773109243,0.9957446808510638,0.9894291754756871
Multi-label,Class-balance,ID Test,47,0.9705882352941176,0.9926470588235294,0.9911764705882353,1.0,0.9955686853766618,0.04411764705882353,1.5,0.9705882352941176,0.9924812030075187,0.9814126394052045
Multi-label,Class-balance,ID Test,48,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,49,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9540229885057471,0.976470588235294
Multi-label,Class-balance,ID Test,50,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9841897233201581,0.99203187250996
Multi-label,Class-balance,ID Test,51,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Class-balance,ID Test,52,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.7586206896551724,0.8627450980392156
Multi-label,Class-balance,ID Test,53,0.9685863874345549,0.9947643979057592,0.993455497382199,0.9986842105263158,0.9960629921259844,0.031413612565445025,1.0,0.9685863874345549,1.0,0.9840425531914894
Multi-label,Class-balance,ID Test,54,0.972972972972973,0.9954954954954955,0.9932432432432432,1.0,0.9966101694915254,0.02702702702702703,1.0,0.972972972972973,0.972972972972973,0.972972972972973
Multi-label,Class-balance,ID Test,55,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.9411764705882353,0.9696969696969697
Multi-label,Class-balance,ID Test,56,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.631578947368421,0.7741935483870968
Multi-label,Class-balance,ID Test,57,,,,,,,,,0.0,
Multi-label,Class-balance,ID Test,58,0.9862068965517241,0.9961685823754789,0.9954022988505747,0.9988465974625144,0.9971214738054116,0.022988505747126436,1.6666666666666667,0.9862068965517241,1.0,0.9930555555555556
Multi-label,Class-balance,ID Test,59,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0
Multi-label,Class-balance,ID Test,60,0.9010416666666666,0.9756944444444444,0.9700520833333334,0.9933333333333333,0.9815546772068511,0.14583333333333334,1.4736842105263157,0.9010416666666666,1.0,0.947945205479452
Multi-label,Class-balance,ID Test,61,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.5,0.6666666666666666
Multi-label,Class-balance,ID Test,62,0.9945054945054945,0.9990842490842491,0.9989010989010989,1.0,0.999450247388675,0.005494505494505495,1.0,0.9945054945054945,0.9836956521739131,0.9890710382513661
Multi-label,Class-balance,ID Test,63,0.9583333333333334,0.9930555555555556,0.9930555555555556,1.0,0.9965156794425087,0.041666666666666664,1.0,0.9583333333333334,1.0,0.9787234042553191
Multi-class,Class-balance,OOD Test,0,,,,,,,,,,
Multi-class,Class-balance,OOD Test,1,0.9673024523160763,0.992431123221314,1.0,0.9565595134665508,0.977797513321492,0.045413260672116255,1.3888888888888888,0.9673024523160763,0.9962581852198317,0.9815668202764977
Multi-class,Class-balance,OOD Test,2,0.9429012345679012,0.9902263374485597,1.0,0.9446064139941691,0.9715142428785608,0.05864197530864197,1.027027027027027,0.9429012345679012,0.9838969404186796,0.962962962962963
Multi-class,Class-balance,OOD Test,3,0.9673144876325088,0.9939634864546525,0.9991166077738516,0.9830508474576272,0.9910186199342826,0.036219081272084806,1.1081081081081081,0.9673144876325088,0.9954545454545455,0.9811827956989249
Multi-class,Class-balance,OOD Test,4,0.9078787878787878,0.9808080808080808,1.0,0.8967391304347826,0.9455587392550142,0.11515151515151516,1.25,0.9078787878787878,0.993368700265252,0.9487017099430018
Multi-class,Class-balance,OOD Test,5,0.9290989660265879,0.9867060561299852,1.0,0.9616477272727273,0.9804489500362057,0.07976366322008863,1.125,0.9290989660265879,0.9828125,0.9552012148823082
Multi-class,Class-balance,OOD Test,6,0.8786999419616948,0.977655252466628,0.9994196169471852,0.9376531445684726,0.967551622418879,0.13406848520023215,1.105263157894737,0.8786999419616948,0.9947437582128777,0.9331278890600925
Multi-class,Class-balance,OOD Test,7,0.9676375404530745,0.9946062567421791,1.0,0.9893276414087513,0.9946351931330472,0.032362459546925564,1.0,0.9676375404530745,0.940251572327044,0.9537480063795853
Multi-class,Class-balance,OOD Test,8,0.9807073954983923,0.9962486602357985,1.0,0.9779874213836478,0.9888712241653419,0.022508038585209004,1.1666666666666667,0.9807073954983923,0.9870550161812298,0.9838709677419356
Multi-class,Class-balance,OOD Test,9,0.9474708171206225,0.9896238651102465,0.9961089494163424,0.973384030418251,0.9846153846153847,0.0622568093385214,1.1851851851851851,0.9474708171206225,0.9701195219123506,0.9586614173228346
Multi-class,Class-balance,OOD Test,10,0.9903788334335538,0.997995590298657,0.9996993385447985,0.9943181818181818,0.9970014992503748,0.012026458208057728,1.25,0.9903788334335538,0.9774480712166173,0.9838709677419355
Multi-class,Class-balance,OOD Test,11,0.9751552795031055,0.9956521739130435,0.9991718426501035,0.9921875,0.9956674231483392,0.02608695652173913,1.05,0.9751552795031055,0.965559655596556,0.9703337453646477
Multi-class,Class-balance,OOD Test,12,0.9613382899628253,0.9934324659231722,0.9981412639405205,0.9824368825466521,0.990226811727826,0.03940520446096654,1.0192307692307692,0.9613382899628253,0.9795454545454545,0.9703564727954972
Multi-class,Class-balance,OOD Test,13,0.9875222816399287,0.9979203802733214,1.0,0.9958579881656805,0.997924696116217,0.012477718360071301,1.0,0.9875222816399287,0.8964401294498382,0.9397794741306191
Multi-class,Class-balance,OOD Test,14,0.9664804469273743,0.9939478584729982,0.9972067039106145,0.9907493061979649,0.9939675174013921,0.036312849162011177,1.0833333333333333,0.9664804469273743,0.7899543378995434,0.8693467336683417
Multi-class,Class-balance,OOD Test,15,0.9919354838709677,0.9979838709677419,1.0,0.9969849246231156,0.9984901862103673,0.012096774193548387,1.5,0.9919354838709677,0.8661971830985915,0.924812030075188
Multi-class,Class-balance,OOD Test,16,0.7548777136575983,0.9558944765045342,1.0,0.7907431551499348,0.8831452493629414,0.2646331409727947,1.0795964125560538,0.7548777136575983,1.0,0.8603194487942374
Multi-class,Class-balance,OOD Test,17,0.9495548961424333,0.9913452027695351,1.0,0.9746926970354303,0.9871841816184548,0.05192878338278932,1.0294117647058822,0.9495548961424333,0.8876560332871013,0.917562724014337
Multi-class,Class-balance,OOD Test,18,0.9747175901022055,0.9951586874663798,0.9994620763851533,0.9861995753715499,0.9927865348650814,0.029047875201721356,1.148936170212766,0.9747175901022055,0.9890829694323144,0.9818477377404498
Multi-class,Class-balance,OOD Test,19,0.9657353716394307,0.9942013705851345,0.9994728518713759,0.9890453834115805,0.994231777661248,0.03479177648919346,1.0153846153846153,0.9657353716394307,0.9972781709308656,0.981253347616497
Multi-class,Class-balance,OOD Test,20,0.9366576819407008,0.9853998203054807,1.0,0.9580374435119432,0.9785690735245631,0.0876010781671159,1.3829787234042554,0.9366576819407008,0.953360768175583,0.9449354180829368
Multi-class,Class-balance,OOD Test,21,0.9715099715099715,0.9952516619183286,1.0,0.9905926622765757,0.995274102079395,0.02849002849002849,1.0,0.9715099715099715,0.9784791965566715,0.9749821300929234
Multi-class,Class-balance,OOD Test,22,0.9439834024896265,0.9906639004149378,1.0,0.9816700610997964,0.9907502569373073,0.056016597510373446,1.0,0.9439834024896265,0.9498956158663883,0.946930280957336
Multi-class,Class-balance,OOD Test,23,0.9748953974895398,0.99581589958159,1.0,0.9937629937629938,0.9968717413972888,0.02510460251046025,1.0,0.9748953974895398,0.8759398496240601,0.9227722772277228
Multi-class,Class-balance,OOD Test,24,0.9661016949152542,0.9929378531073446,1.0,0.979253112033195,0.9895178197064989,0.0423728813559322,1.25,0.9661016949152542,0.14901960784313725,0.25821064552661377
Multi-class,Class-balance,OOD Test,25,0.9912136188907194,0.9983525535420099,0.9998169503935567,0.9968972440226319,0.9983549625297021,0.009884678747940691,1.125,0.9912136188907194,0.9847244953627933,0.9879584017515052
Multi-class,Class-balance,OOD Test,26,0.9583333333333334,0.9916666666666667,0.9986111111111111,0.9849315068493151,0.9917241379310344,0.05,1.2,0.9583333333333334,0.944558521560575,0.951396070320579
Multi-class,Class-balance,OOD Test,27,0.9833531510107015,0.9971264367816092,0.9995541022592153,0.9961487187083395,0.9978485050819794,0.017241379310344827,1.0357142857142858,0.9833531510107015,0.9695193434935522,0.9763872491145218
Multi-class,Class-balance,OOD Test,28,0.9487179487179487,0.9911858974358975,0.9983974358974359,0.9842022116903634,0.9912490055688146,0.052884615384615384,1.03125,0.9487179487179487,0.9673202614379085,0.9579288025889968
Multi-class,Class-balance,OOD Test,29,0.9921052631578947,0.9986842105263158,0.9993421052631579,0.9986850756081526,0.999013482407103,0.007894736842105263,1.0,0.9921052631578947,0.882903981264637,0.9343246592317224
Multi-class,Class-balance,OOD Test,30,0.9874476987447699,0.997907949790795,1.0,0.9968717413972888,0.9984334203655352,0.012552301255230125,1.0,0.9874476987447699,0.9194805194805195,0.9522528581035643
Multi-class,Class-balance,OOD Test,31,0.9916666666666667,0.9982638888888888,0.9991666666666666,0.9987505206164098,0.9989585503020204,0.010416666666666666,1.25,0.9916666666666667,0.937007874015748,0.9635627530364372
Multi-class,Class-balance,OOD Test,32,0.9514563106796117,0.9878640776699029,1.0,0.9321266968325792,0.9648711943793911,0.07281553398058252,1.5,0.9514563106796117,0.9949238578680203,0.9727047146401985
Multi-class,Class-balance,OOD Test,33,0.9432989690721649,0.9894043528064147,0.9982817869415808,0.9707602339181286,0.9843286742905548,0.06357388316151202,1.121212121212121,0.9432989690721649,0.9856373429084381,0.9640035118525022
Multi-class,Class-balance,OOD Test,34,0.9602587800369686,0.9913739987677141,0.9981515711645101,0.976491862567812,0.987202925045704,0.051756007393715345,1.302325581395349,0.9602587800369686,0.9876425855513308,0.9737582005623242
Multi-class,Class-balance,OOD Test,35,0.9441624365482234,0.9906937394247038,0.9983079526226735,0.9833333333333333,0.9907640638119227,0.05583756345177665,1.0,0.9441624365482234,0.9841269841269841,0.9637305699481865
Multi-class,Class-balance,OOD Test,36,0.9797211660329531,0.9966201943388255,1.0,0.9899623588456713,0.9949558638083229,0.020278833967046894,1.0,0.9797211660329531,0.9614427860696517,0.970495919648462
Multi-class,Class-balance,OOD Test,37,0.9702970297029703,0.9949119911991199,0.9994499449944995,0.9904606159716544,0.9949349760438057,0.03052805280528053,1.0277777777777777,0.9702970297029703,0.9857502095557418,0.9779625779625779
Multi-class,Class-balance,OOD Test,38,0.9375,0.9874281609195402,0.9992816091954023,0.976140350877193,0.9875754348597799,0.07543103448275862,1.206896551724138,0.9375,0.8463035019455253,0.8895705521472391
