Rotation,Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
25.0,0.3073770491803279,0.8087431693989071,0.7111111111111111,0.8767123287671232,0.7852760736196318,0.7111111111111111,0.8767123287671232,0.7852760736196318,1.1475409836065573,1.6568047337278107,2,CB,MC
-25.0,0.212298682284041,0.7789165446559297,0.6162324649298597,0.8978102189781022,0.7308377896613191,0.6162324649298597,0.8978102189781022,0.7308377896613191,1.3265007320644218,1.6840148698884758,2,CB,ML
-21.875,0.37183098591549296,0.8488262910798122,0.7360774818401937,0.938851142680667,0.8251900108577632,0.7360774818401937,0.938851142680667,0.8251900108577632,0.9070422535211268,1.4439461883408071,2,CB,ML
-18.75,0.5748344370860927,0.9094922737306843,0.8462218294299603,0.9686393525543753,0.9033018867924528,0.8462218294299603,0.9686393525543753,0.9033018867924528,0.543046357615894,1.277258566978193,2,CB,ML
-15.625,0.7692307692307693,0.9559748427672956,0.9349830179524503,0.9756962025316456,0.9549058473736373,0.9349830179524503,0.9756962025316456,0.9549058473736373,0.2641509433962264,1.1446540880503144,2,CB,ML
-12.5,0.8839541547277937,0.9789875835721108,0.968886728245017,0.9881011403073872,0.9783996072655866,0.968886728245017,0.9881011403073872,0.9783996072655866,0.12607449856733524,1.0864197530864197,2,CB,ML
-9.375,0.9601181683899557,0.9931068439192516,0.9901332017760237,0.996029776674938,0.9930727362691737,0.9901332017760237,0.996029776674938,0.9930727362691737,0.0413589364844904,1.037037037037037,2,CB,ML
-6.25,0.977810650887574,0.9955621301775148,0.9946705426356589,0.9966019417475728,0.995635305528613,0.9946705426356589,0.9966019417475728,0.995635305528613,0.026627218934911243,1.2,2,CB,ML
-3.125,0.993006993006993,0.9986013986013986,0.9975903614457832,0.9995171414775471,0.9985528219971057,0.9975903614457832,0.9995171414775471,0.9985528219971057,0.008391608391608392,1.2,2,CB,ML
0.0,0.9787835926449788,0.9957567185289957,0.9943154902889626,0.9971496437054632,0.99573055028463,0.9943154902889626,0.9971496437054632,0.99573055028463,0.02545968882602546,1.2,2,CB,ML
3.125,0.9796215429403202,0.9966035904900534,0.9994967287367891,0.9934967483741871,0.9964877069744104,0.9994967287367891,0.9934967483741871,0.9964877069744104,0.020378457059679767,1.0,2,CB,ML
6.25,0.9759358288770054,0.9955436720142602,0.9951477723864137,0.9960264900662251,0.9955869373345102,0.9951477723864137,0.9960264900662251,0.9955869373345102,0.026737967914438502,1.1111111111111112,2,CB,ML
9.375,0.9629629629629629,0.9935897435897436,0.989310009718173,0.9975502204801567,0.9934130275676993,0.989310009718173,0.9975502204801567,0.9934130275676993,0.038461538461538464,1.0384615384615385,2,CB,ML
12.5,0.9105571847507331,0.9831378299120235,0.9748670855485742,0.9916420845624385,0.9831830368023398,0.9748670855485742,0.9916420845624385,0.9831830368023398,0.10117302052785923,1.1311475409836065,2,CB,ML
15.625,0.8185538881309686,0.9663483401546157,0.9471243042671614,0.9836223506743738,0.9650283553875236,0.9471243042671614,0.9836223506743738,0.9650283553875236,0.2019099590723056,1.112781954887218,2,CB,ML
18.75,0.6150740242261103,0.9208165096455809,0.8639455782312925,0.9729315628192032,0.9152053807350469,0.8639455782312925,0.9729315628192032,0.9152053807350469,0.47510094212651416,1.2342657342657342,2,CB,ML
21.875,0.42415316642120765,0.8640157093765342,0.7546882919412062,0.9550994227068633,0.8431483578708947,0.7546882919412062,0.9550994227068633,0.8431483578708947,0.8159057437407953,1.4168797953964194,2,CB,ML
25.0,0.23497267759562843,0.7839253187613844,0.6162037037037037,0.9172984148862853,0.7371919135973415,0.6162037037037037,0.9172984148862853,0.7371919135973415,1.296448087431694,1.6946428571428571,2,CB,ML
-25.0,0.24011713030746706,0.7757442654953636,0.6968937875751503,0.8158357771260997,0.7516887327749258,0.6968937875751503,0.8158357771260997,0.7516887327749258,1.3455344070278183,1.770712909441233,2,LB,MC
-21.875,0.36901408450704226,0.8305164319248827,0.7728813559322034,0.8631692806922661,0.8155339805825242,0.7728813559322034,0.8631692806922661,0.8155339805825242,1.0169014084507042,1.6116071428571428,2,LB,MC
-18.75,0.5483443708609271,0.8916114790286975,0.8563853292090146,0.9211026615969582,0.8875658346691093,0.8563853292090146,0.9211026615969582,0.8875658346691093,0.6503311258278146,1.4398826979472141,2,LB,MC
-15.625,0.6995645863570392,0.9375907111756169,0.9277049975739932,0.946066303809995,0.9367956883880451,0.9277049975739932,0.946066303809995,0.9367956883880451,0.37445573294629897,1.2463768115942029,2,LB,MC
-12.5,0.8681948424068768,0.9739732569245463,0.9747204666990763,0.972356935014549,0.9735372663267784,0.9747204666990763,0.972356935014549,0.9735372663267784,0.15616045845272206,1.184782608695652,2,LB,MC
-9.375,0.9320531757754801,0.9874446085672083,0.992106561420819,0.9828934506353861,0.9874785170635896,0.992106561420819,0.9828934506353861,0.9874785170635896,0.07533234859675036,1.108695652173913,2,LB,MC
-6.25,0.9659763313609467,0.9933431952662722,0.9927325581395349,0.9941775836972343,0.9934545454545454,0.9927325581395349,0.9941775836972343,0.9934545454545454,0.03994082840236687,1.173913043478261,2,LB,MC
-3.125,0.986013986013986,0.9972027972027973,0.996144578313253,0.9980685659101883,0.9971056439942113,0.996144578313253,0.9980685659101883,0.9971056439942113,0.016783216783216783,1.2,2,LB,MC
0.0,0.9702970297029703,0.9929278642149929,0.9924206537186168,0.993361782835467,0.9928909952606635,0.9924206537186168,0.993361782835467,0.9928909952606635,0.042432814710042434,1.4285714285714286,2,LB,MC
3.125,0.9796215429403202,0.9961183891314895,0.9994967287367891,0.992503748125937,0.9959879638916749,0.9994967287367891,0.992503748125937,0.9959879638916749,0.023289665211062592,1.1428571428571428,2,LB,MC
6.25,0.9545454545454546,0.9913101604278075,0.9916188795765328,0.9911816578483245,0.9914002205071666,0.9916188795765328,0.9911816578483245,0.9914002205071666,0.05213903743315508,1.1470588235294117,2,LB,MC
9.375,0.9344729344729344,0.9886039886039886,0.9873663751214772,0.9892891918208374,0.9883268482490274,0.9873663751214772,0.9892891918208374,0.9883268482490274,0.06837606837606838,1.0434782608695652,2,LB,MC
12.5,0.8841642228739003,0.978494623655914,0.9830836152730787,0.9746046957355055,0.9788257940327237,0.9830836152730787,0.9746046957355055,0.9788257940327237,0.12903225806451613,1.1139240506329113,2,LB,MC
15.625,0.7517053206002728,0.9470213733515234,0.9420222634508348,0.9495091164095372,0.9457508731082653,0.9420222634508348,0.9495091164095372,0.9457508731082653,0.3178717598908595,1.2802197802197801,2,LB,MC
18.75,0.6123822341857336,0.905338716913414,0.8648526077097506,0.9389463318562284,0.9003777148253069,0.8648526077097506,0.9389463318562284,0.9003777148253069,0.5679676985195155,1.4652777777777777,2,LB,MC
21.875,0.4270986745213549,0.8379970544918999,0.7562088190572732,0.8928785158587672,0.818880351262349,0.7562088190572732,0.8928785158587672,0.818880351262349,0.9720176730486009,1.6966580976863752,2,LB,MC
25.0,0.23633879781420766,0.7634335154826958,0.6425925925925926,0.8386706948640483,0.7276539973787679,0.6425925925925926,0.8386706948640483,0.7276539973787679,1.419398907103825,1.858676207513417,2,LB,MC
-25.0,0.3645680819912152,0.8308931185944363,0.7665330661322646,0.8708025042686397,0.8153477218225419,0.7665330661322646,0.8708025042686397,0.8153477218225419,1.0146412884333822,1.596774193548387,2,LB,ML
-21.875,0.543661971830986,0.8964788732394366,0.864406779661017,0.9172661870503597,0.8900523560209423,0.864406779661017,0.9172661870503597,0.8900523560209423,0.6211267605633802,1.3611111111111112,2,LB,ML
-18.75,0.6754966887417219,0.9333333333333333,0.9173663278833407,0.9475125513464172,0.9321957790749889,0.9173663278833407,0.9475125513464172,0.9321957790749889,0.4,1.2326530612244897,2,LB,ML
-15.625,0.795355587808418,0.9617803580067731,0.9606986899563319,0.9625668449197861,0.9616318601262749,0.9606986899563319,0.9625668449197861,0.9616318601262749,0.22931785195936139,1.1205673758865249,2,LB,ML
-12.5,0.8968481375358166,0.981614135625597,0.9834710743801653,0.9791868344627299,0.9813242784380306,0.9834710743801653,0.9791868344627299,0.9813242784380306,0.11031518624641834,1.0694444444444444,2,LB,ML
-9.375,0.9527326440177253,0.9918759231905465,0.992106561420819,0.9916173570019724,0.9918618988902589,0.992106561420819,0.9916173570019724,0.9918618988902589,0.04874446085672083,1.03125,2,LB,ML
-6.25,0.9689349112426036,0.993836291913215,0.9966085271317829,0.9913253012048193,0.993959893694129,0.9966085271317829,0.9913253012048193,0.993959893694129,0.03698224852071006,1.1904761904761905,2,LB,ML
-3.125,0.9874125874125874,0.9979020979020979,0.9985542168674699,0.9971126082771896,0.997832891885384,0.9985542168674699,0.9971126082771896,0.997832891885384,0.012587412587412588,1.0,2,LB,ML
0.0,0.9717114568599717,0.9941065535124941,0.9962103268593084,0.9919811320754717,0.994091231387379,0.9962103268593084,0.9919811320754717,0.994091231387379,0.03536067892503536,1.25,2,LB,ML
3.125,0.9723435225618632,0.99490538573508,0.9984901862103673,0.991008991008991,0.9947355226873904,0.9984901862103673,0.991008991008991,0.9947355226873904,0.03056768558951965,1.105263157894737,2,LB,ML
6.25,0.9719251336898396,0.9944295900178253,0.9955888839876489,0.9933978873239436,0.9944921788940295,0.9955888839876489,0.9933978873239436,0.9944921788940295,0.03342245989304813,1.1904761904761905,2,LB,ML
9.375,0.9629629629629629,0.9935897435897436,0.9922254616132167,0.9946419873356064,0.9934322549258087,0.9922254616132167,0.9946419873356064,0.9934322549258087,0.038461538461538464,1.0384615384615385,2,LB,ML
12.5,0.9032258064516129,0.9811827956989247,0.985983566940551,0.9770114942528736,0.9814770267019485,0.985983566940551,0.9770114942528736,0.9814770267019485,0.11290322580645161,1.1666666666666667,2,LB,ML
15.625,0.7694406548431105,0.9567985447930878,0.9512987012987013,0.9602059925093633,0.9557315936626283,0.9512987012987013,0.9602059925093633,0.9557315936626283,0.2592087312414734,1.1242603550295858,2,LB,ML
18.75,0.6056527590847914,0.9203678779721849,0.8975056689342403,0.9388045540796964,0.9176907025272432,0.8975056689342403,0.9388045540796964,0.9176907025272432,0.477792732166891,1.21160409556314,2,LB,ML
21.875,0.4683357879234168,0.8816887579774177,0.8256462240243284,0.9219015280135824,0.8711229946524065,0.8256462240243284,0.9219015280135824,0.8711229946524065,0.7098674521354934,1.335180055401662,2,LB,ML
25.0,0.2773224043715847,0.819216757741348,0.7550925925925925,0.8602320675105485,0.8042406311637079,0.7550925925925925,0.8602320675105485,0.8042406311637079,1.0846994535519126,1.5009451795841209,2,LB,ML
-25.0,0.3001464128843338,0.8155197657393851,0.7344689378757515,0.8664302600472813,0.7950108459869848,0.7344689378757515,0.8664302600472813,0.7950108459869848,1.1068814055636895,1.5815899581589958,2,AB,MC
-21.875,0.4563380281690141,0.8739436619718309,0.8256658595641646,0.905951115834219,0.863947301748163,0.8256658595641646,0.905951115834219,0.863947301748163,0.7563380281690141,1.3911917098445596,2,AB,MC
-18.75,0.6291390728476821,0.9178807947019868,0.8899690676093681,0.9424426766495086,0.9154545454545454,0.8899690676093681,0.9424426766495086,0.9154545454545454,0.49271523178807947,1.3285714285714285,2,AB,MC
-15.625,0.783744557329463,0.9567005321722303,0.9495390587093644,0.9630905511811023,0.9562667969704373,0.9495390587093644,0.9630905511811023,0.9562667969704373,0.2597968069666183,1.2013422818791946,2,AB,MC
-12.5,0.9011461318051576,0.9825692454632283,0.982498784637822,0.9820213799805636,0.9822600243013366,0.982498784637822,0.9820213799805636,0.9822600243013366,0.10458452722063037,1.0579710144927537,2,AB,MC
-9.375,0.9689807976366323,0.9943377646479566,0.9935865811544153,0.9950592885375494,0.9943223895334485,0.9935865811544153,0.9950592885375494,0.9943223895334485,0.033973412112259974,1.0952380952380953,2,AB,MC
-6.25,0.985207100591716,0.9965483234714004,0.997093023255814,0.9961277831558567,0.9966101694915253,0.997093023255814,0.9961277831558567,0.9966101694915253,0.020710059171597635,1.4,2,AB,MC
-3.125,0.986013986013986,0.9974358974358974,0.9971084337349397,0.997589199614272,0.9973487587370451,0.9971084337349397,0.997589199614272,0.9973487587370451,0.015384615384615385,1.1,2,AB,MC
0.0,0.9787835926449788,0.9952852428099953,0.9933680720037896,0.9971469329529244,0.9952539155196962,0.9933680720037896,0.9971469329529244,0.9952539155196962,0.028288543140028287,1.3333333333333333,2,AB,MC
3.125,0.982532751091703,0.9968461911693353,0.9974836436839456,0.9959798994974874,0.9967312044254464,0.9974836436839456,0.9959798994974874,0.9967312044254464,0.018922852983988356,1.0833333333333333,2,AB,MC
6.25,0.9799465240641712,0.9962121212121212,0.9942655491839435,0.9982285208148804,0.996243093922652,0.9942655491839435,0.9982285208148804,0.996243093922652,0.022727272727272728,1.1333333333333333,2,AB,MC
9.375,0.9686609686609686,0.9943019943019943,0.9927113702623906,0.9956140350877193,0.9941605839416058,0.9927113702623906,0.9956140350877193,0.9941605839416058,0.03418803418803419,1.0909090909090908,2,AB,MC
12.5,0.9222873900293255,0.9838709677419355,0.9797003383276945,0.9882983910287665,0.9839805825242719,0.9797003383276945,0.9882983910287665,0.9839805825242719,0.0967741935483871,1.2452830188679245,2,AB,MC
15.625,0.7953615279672579,0.9577080491132333,0.9443413729128015,0.9686013320647003,0.9563175199624236,0.9443413729128015,0.9686013320647003,0.9563175199624236,0.25375170532060026,1.24,2,AB,MC
18.75,0.6002691790040376,0.9091520861372813,0.8575963718820862,0.9540867810292634,0.9032720324814904,0.8575963718820862,0.9540867810292634,0.9032720324814904,0.5450874831763123,1.3636363636363635,2,AB,MC
21.875,0.4418262150220913,0.8539518900343642,0.7678661936137862,0.9170702179176755,0.8358620689655173,0.7678661936137862,0.9170702179176755,0.8358620689655173,0.8762886597938144,1.5699208443271768,2,AB,MC
25.0,0.26639344262295084,0.787568306010929,0.6763888888888889,0.8619469026548673,0.757976653696498,0.6763888888888889,0.8619469026548673,0.757976653696498,1.2745901639344261,1.7374301675977655,2,AB,MC
-25.0,0.17862371888726208,0.7759882869692533,0.6172344689378757,0.8888888888888888,0.7285629804849202,0.6172344689378757,0.8888888888888888,0.7285629804849202,1.3440702781844802,1.6363636363636365,2,AB,ML
-21.875,0.2830985915492958,0.8244131455399061,0.688135593220339,0.9318032786885246,0.7916434540389973,0.688135593220339,0.9318032786885246,0.7916434540389973,1.0535211267605633,1.469548133595285,2,AB,ML
-18.75,0.45695364238410596,0.8708609271523179,0.7755192222713213,0.9579694323144105,0.8571428571428571,0.7755192222713213,0.9579694323144105,0.8571428571428571,0.7748344370860927,1.4268292682926829,2,AB,ML
-15.625,0.6386066763425254,0.9267053701015965,0.8772440562833576,0.9730893433799784,0.9226843582546568,0.8772440562833576,0.9730893433799784,0.9226843582546568,0.4397677793904209,1.216867469879518,2,AB,ML
-12.5,0.8237822349570201,0.9670487106017192,0.9450656295576082,0.9873031995937024,0.9657228017883756,0.9450656295576082,0.9873031995937024,0.9657228017883756,0.1977077363896848,1.1219512195121952,2,AB,ML
-9.375,0.9394387001477105,0.9891678975873953,0.9827331031080414,0.9955022488755623,0.9890764647467726,0.9827331031080414,0.9955022488755623,0.9890764647467726,0.06499261447562776,1.0731707317073171,2,AB,ML
-6.25,0.9704142011834319,0.993836291913215,0.9912790697674418,0.9965903555772041,0.9939276171969881,0.9912790697674418,0.9965903555772041,0.9939276171969881,0.03698224852071006,1.25,2,AB,ML
-3.125,0.9902097902097902,0.9983682983682983,0.9966265060240964,1.0,0.9983104030895487,0.9966265060240964,1.0,0.9983104030895487,0.009790209790209791,1.0,2,AB,ML
0.0,0.9816124469589816,0.9962281942479962,0.995736617716722,0.9966808914177335,0.9962085308056872,0.995736617716722,0.9966808914177335,0.9962085308056872,0.02263083451202263,1.2307692307692308,2,AB,ML
3.125,0.9810771470160117,0.9966035904900534,0.9974836436839456,0.9954796584630838,0.9964806435394671,0.9974836436839456,0.9954796584630838,0.9964806435394671,0.020378457059679767,1.0769230769230769,2,AB,ML
6.25,0.9679144385026738,0.9939839572192514,0.9907366563740626,0.9973357015985791,0.994025226820093,0.9907366563740626,0.9973357015985791,0.994025226820093,0.03609625668449198,1.125,2,AB,ML
9.375,0.9501424501424501,0.9914529914529915,0.9844509232264335,0.9980295566502463,0.9911937377690802,0.9844509232264335,0.9980295566502463,0.9911937377690802,0.05128205128205128,1.0285714285714285,2,AB,ML
12.5,0.8592375366568915,0.9740957966764419,0.958434026099565,0.9900149775336995,0.9739685658153242,0.958434026099565,0.9900149775336995,0.9739685658153242,0.15542521994134897,1.1041666666666667,2,AB,ML
15.625,0.6616643929058663,0.9361073215097772,0.8891465677179963,0.9785604900459418,0.9317132442284326,0.8891465677179963,0.9785604900459418,0.9317132442284326,0.38335607094133695,1.1330645161290323,2,AB,ML
18.75,0.4629878869448183,0.883131449080305,0.7954648526077097,0.9616228070175439,0.8706875155125341,0.7954648526077097,0.9616228070175439,0.8706875155125341,0.7012113055181696,1.305764411027569,2,AB,ML
21.875,0.33431516936671574,0.8333333333333334,0.6999493157627977,0.9407356948228883,0.8026736413833188,0.6999493157627977,0.9407356948228883,0.8026736413833188,1.0,1.502212389380531,2,AB,ML
25.0,0.20765027322404372,0.7743624772313297,0.6138888888888889,0.8941335131490222,0.7279714520999176,0.6138888888888889,0.8941335131490222,0.7279714520999176,1.3538251366120218,1.7086206896551723,2,AB,ML
-25.0,0.40027322404371585,0.845856102003643,0.7710622710622711,0.9048898441698012,0.8326328800988875,0.7710622710622711,0.9048898441698012,0.8326328800988875,0.924863387978142,1.542141230068337,3,Base,MC
-21.875,0.5049786628733998,0.8771929824561403,0.8042125418860699,0.9390721073225266,0.8664259927797835,0.8042125418860699,0.9390721073225266,0.8664259927797835,0.7368421052631579,1.4885057471264367,3,Base,MC
-18.75,0.6814159292035398,0.9255162241887905,0.8770451165096679,0.9698464912280702,0.9211142931528248,0.8770451165096679,0.9698464912280702,0.9211142931528248,0.4469026548672566,1.4027777777777777,3,Base,MC
-15.625,0.7676470588235295,0.9490196078431372,0.9195,0.9750795334040296,0.9464745239320638,0.9195,0.9750795334040296,0.9464745239320638,0.3058823529411765,1.3164556962025316,3,Base,MC
-12.5,0.8531468531468531,0.9685314685314685,0.94818401937046,0.9859013091641491,0.9666748950876327,0.94818401937046,0.9859013091641491,0.9666748950876327,0.1888111888111888,1.2857142857142858,3,Base,MC
-9.375,0.9032738095238095,0.9801587301587301,0.9700963000506843,0.9891472868217054,0.9795291709314227,0.9700963000506843,0.9891472868217054,0.9795291709314227,0.11904761904761904,1.2307692307692308,3,Base,MC
-6.25,0.9351724137931035,0.9848275862068966,0.975632183908046,0.9939110070257611,0.9846867749419953,0.975632183908046,0.9939110070257611,0.9846867749419953,0.0910344827586207,1.4042553191489362,3,Base,MC
-3.125,0.9349269588313412,0.9864984506418769,0.9783881134624043,0.994053064958829,0.9861583843884729,0.9783881134624043,0.994053064958829,0.9861583843884729,0.08100929614873838,1.2448979591836735,3,Base,MC
0.0,0.961764705882353,0.991421568627451,0.984984984984985,0.9974657881398885,0.9911860992193402,0.984984984984985,0.9974657881398885,0.9911860992193402,0.051470588235294115,1.3461538461538463,3,Base,MC
3.125,0.9475806451612904,0.9867831541218638,0.9783709157846295,0.9943872778297475,0.9863140802598005,0.9783709157846295,0.9943872778297475,0.9863140802598005,0.0793010752688172,1.5128205128205128,3,Base,MC
6.25,0.9246987951807228,0.9841867469879518,0.9728643216080402,0.9953727506426735,0.983989834815756,0.9728643216080402,0.9953727506426735,0.983989834815756,0.09487951807228916,1.26,3,Base,MC
9.375,0.8606676342525399,0.9724238026124818,0.9604105571847508,0.9834834834834835,0.9718100890207715,0.9604105571847508,0.9834834834834835,0.9718100890207715,0.16545718432510886,1.1875,3,Base,MC
12.5,0.7838874680306905,0.9539641943734015,0.9292756108015431,0.9770166741775574,0.9525483304042179,0.9292756108015431,0.9770166741775574,0.9525483304042179,0.27621483375959077,1.2781065088757397,3,Base,MC
15.625,0.6600284495021337,0.9208155523944997,0.8789899952358265,0.9584415584415584,0.9169980119284294,0.8789899952358265,0.9584415584415584,0.9169980119284294,0.4751066856330014,1.397489539748954,3,Base,MC
18.75,0.49140401146131807,0.8870582617000955,0.8113669769720725,0.9495412844036697,0.8750330250990753,0.8113669769720725,0.9495412844036697,0.8750330250990753,0.6776504297994269,1.332394366197183,3,Base,MC
21.875,0.41531664212076586,0.8581246931762395,0.7788223651657595,0.92316715542522,0.8448738593666131,0.7788223651657595,0.92316715542522,0.8448738593666131,0.8512518409425626,1.455919395465995,3,Base,MC
25.0,0.31710709318497915,0.8159480760315253,0.7284462886122637,0.8851540616246498,0.799190692969145,0.7284462886122637,0.8851540616246498,0.799190692969145,1.1043115438108484,1.6171079429735233,3,Base,MC
-25.0,0.40710382513661203,0.8661202185792349,0.7779304029304029,0.9428412874583796,0.8524836929252383,0.7779304029304029,0.9428412874583796,0.8524836929252383,0.8032786885245902,1.3548387096774193,3,Base,ML
-21.875,0.5576102418207681,0.9037458511142722,0.8377213977979895,0.9631260319207485,0.8960573476702509,0.8377213977979895,0.9631260319207485,0.8960573476702509,0.577524893314367,1.3054662379421222,3,Base,ML
-18.75,0.7168141592920354,0.9466568338249755,0.9048091224590976,0.9864864864864865,0.9438841479182829,0.9048091224590976,0.9864864864864865,0.9438841479182829,0.3200589970501475,1.1302083333333333,3,Base,ML
-15.625,0.8426470588235294,0.9693627450980392,0.948,0.9890453834115805,0.9680878223129946,0.948,0.9890453834115805,0.9680878223129946,0.18382352941176472,1.1682242990654206,3,Base,ML
-12.5,0.9230769230769231,0.9843822843822844,0.971912832929782,0.9955357142857143,0.9835824552805684,0.971912832929782,0.9955357142857143,0.9835824552805684,0.0937062937062937,1.2181818181818183,3,Base,ML
-9.375,0.9657738095238095,0.9942956349206349,0.9898631525595539,0.9984662576687117,0.9941460931534741,0.9898631525595539,0.9984662576687117,0.9941460931534741,0.03422619047619048,1.0,3,Base,ML
-6.25,0.9655172413793104,0.9937931034482759,0.9889655172413793,0.9986072423398329,0.9937629937629937,0.9889655172413793,0.9986072423398329,0.9937629937629937,0.037241379310344824,1.08,3,Base,ML
-3.125,0.9814077025232404,0.9960159362549801,0.9932462854570013,0.9986419194205522,0.9959367945823928,0.9932462854570013,0.9986419194205522,0.9959367945823928,0.02390438247011952,1.2857142857142858,3,Base,ML
0.0,0.9808823529411764,0.9963235294117647,0.992992992992993,0.9994962216624685,0.9962339944765253,0.992992992992993,0.9994962216624685,0.9962339944765253,0.022058823529411766,1.1538461538461537,3,Base,ML
3.125,0.978494623655914,0.9961917562724014,0.9930971007823286,0.9990740740740741,0.99607662127856,0.9930971007823286,0.9990740740740741,0.99607662127856,0.0228494623655914,1.0625,3,Base,ML
6.25,0.9683734939759037,0.9947289156626506,0.9909547738693467,0.9984810126582279,0.9947036569987391,0.9909547738693467,0.9984810126582279,0.9947036569987391,0.03162650602409638,1.0,3,Base,ML
9.375,0.9259796806966618,0.9876632801161103,0.9789833822091887,0.9960218796618597,0.9874291348286912,0.9789833822091887,0.9960218796618597,0.9874291348286912,0.07402031930333818,1.0,3,Base,ML
12.5,0.829923273657289,0.9682438192668372,0.9485640805829404,0.9870651204281892,0.967431693989071,0.9485640805829404,0.9870651204281892,0.967431693989071,0.19053708439897699,1.1203007518796992,3,Base,ML
15.625,0.6742532005689901,0.9378852536747273,0.9028108623153883,0.9703020993343574,0.9353405725567621,0.9028108623153883,0.9703020993343574,0.9353405725567621,0.37268847795163584,1.1441048034934498,3,Base,ML
18.75,0.5186246418338109,0.9083094555873925,0.850563449289564,0.9564738292011019,0.9004149377593361,0.850563449289564,0.9564738292011019,0.9004149377593361,0.5501432664756447,1.1428571428571428,3,Base,ML
21.875,0.4182621502209131,0.8809523809523809,0.8129638792676893,0.9388571428571428,0.8713869000265182,0.8129638792676893,0.9388571428571428,0.8713869000265182,0.7142857142857143,1.2278481012658229,3,Base,ML
25.0,0.33518776077885953,0.8484005563282336,0.7750115260488705,0.910124526258798,0.8371513944223108,0.7750115260488705,0.910124526258798,0.8371513944223108,0.9095966620305981,1.3682008368200838,3,Base,ML
-25.0,0.273224043715847,0.8160291438979964,0.717032967032967,0.8917995444191344,0.7949238578680202,0.717032967032967,0.8917995444191344,0.7949238578680202,1.1038251366120218,1.518796992481203,3,CB,MC
-21.875,0.5120910384068279,0.877430061640588,0.8243178554332217,0.9198717948717948,0.8694774046957838,0.8243178554332217,0.9198717948717948,0.8694774046957838,0.7354196301564723,1.5072886297376094,3,CB,MC
-18.75,0.6814159292035398,0.9323992133726647,0.9157164105106594,0.9462090163934426,0.9307130259511212,0.9157164105106594,0.9462090163934426,0.9307130259511212,0.4056047197640118,1.2731481481481481,3,CB,MC
-15.625,0.836764705882353,0.967156862745098,0.97,0.9632571996027806,0.966616841056303,0.97,0.9632571996027806,0.966616841056303,0.19705882352941176,1.2072072072072073,3,CB,MC
-12.5,0.9202797202797203,0.9843822843822844,0.9854721549636803,0.9821428571428571,0.9838046893884457,0.9854721549636803,0.9821428571428571,0.9838046893884457,0.0937062937062937,1.1754385964912282,3,CB,MC
-9.375,0.9702380952380952,0.9947916666666666,0.9954384186517993,0.9939271255060729,0.9946821980248164,0.9954384186517993,0.9939271255060729,0.9946821980248164,0.03125,1.05,3,CB,MC
-6.25,0.976551724137931,0.9951724137931034,0.9958620689655172,0.9944903581267218,0.9951757408683666,0.9958620689655172,0.9944903581267218,0.9951757408683666,0.028965517241379312,1.2352941176470589,3,CB,MC
-3.125,0.9853917662682603,0.9962372731297034,0.9968482665466006,0.9955035971223022,0.9961754780652419,0.9968482665466006,0.9955035971223022,0.9961754780652419,0.02257636122177955,1.5454545454545454,3,CB,MC
0.0,0.9838235294117647,0.9970588235294118,0.996996996996997,0.996996996996997,0.996996996996997,0.996996996996997,0.996996996996997,0.996996996996997,0.01764705882352941,1.0909090909090908,3,CB,MC
3.125,0.9879032258064516,0.9975358422939068,0.9967786470317533,0.9981566820276497,0.997467188579323,0.9967786470317533,0.9981566820276497,0.997467188579323,0.01478494623655914,1.2222222222222223,3,CB,MC
6.25,0.9864457831325302,0.9972389558232931,0.9949748743718593,0.9994952044422009,0.997229916897507,0.9949748743718593,0.9994952044422009,0.997229916897507,0.016566265060240965,1.2222222222222223,3,CB,MC
9.375,0.9637155297532656,0.9937106918238994,0.9960899315738025,0.9912451361867705,0.9936616284739151,0.9960899315738025,0.9912451361867705,0.9936616284739151,0.03773584905660377,1.04,3,CB,MC
12.5,0.8989769820971867,0.9801790281329923,0.979854264894985,0.9802744425385935,0.980064308681672,0.979854264894985,0.9802744425385935,0.980064308681672,0.11892583120204604,1.1772151898734178,3,CB,MC
15.625,0.7951635846372689,0.9615931721194879,0.9575988565983802,0.9649543927028325,0.9612625538020085,0.9575988565983802,0.9649543927028325,0.9612625538020085,0.23044096728307253,1.125,3,CB,MC
18.75,0.6002865329512894,0.9188156638013372,0.8780009799118079,0.9516728624535316,0.9133537206931703,0.8780009799118079,0.9516728624535316,0.9133537206931703,0.4871060171919771,1.2186379928315412,3,CB,MC
21.875,0.48600883652430044,0.8804614629356897,0.8159327065809006,0.9348072562358276,0.871334214002642,0.8159327065809006,0.9348072562358276,0.871334214002642,0.7172312223858616,1.3954154727793697,3,CB,MC
25.0,0.2906815020862309,0.8101529902642559,0.7164591977869986,0.8839590443686007,0.7914438502673797,0.7164591977869986,0.8839590443686007,0.7914438502673797,1.1390820584144645,1.6058823529411765,3,CB,MC
-25.0,0.1871584699453552,0.76775956284153,0.5906593406593407,0.9110169491525424,0.7166666666666667,0.5906593406593407,0.9110169491525424,0.7166666666666667,1.3934426229508197,1.7142857142857142,3,CB,ML
