Noise,Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
0.08750000000000001,0.6662049861495845,0.8908125577100646,0.9873831775700934,0.8257131692067213,0.8993402851670569,0.9873831775700934,0.8257131692067213,0.8993402851670569,0.6551246537396122,1.962655601659751,2,CB,MC
0.09375,0.6238244514106583,0.8706896551724138,0.9897794513179129,0.7944732297063903,0.881437125748503,0.9897794513179129,0.7944732297063903,0.881437125748503,0.7758620689655172,2.0625,2,CB,MC
0.1,0.5454545454545454,0.8379765395894428,0.9840637450199203,0.7579593402378213,0.856338028169014,0.9840637450199203,0.7579593402378213,0.856338028169014,0.9721407624633431,2.138709677419355,2,CB,MC
0.0,0.9842271293375394,0.9963196635120926,0.9968766267568975,0.9958398335933437,0.9963579604578564,0.9968766267568975,0.9958398335933437,0.9963579604578564,0.022082018927444796,1.4,2,CB,ML
0.00625,0.9943181818181818,0.9990530303030303,0.9990426041168023,0.9990426041168023,0.9990426041168023,0.9990426041168023,0.9990426041168023,0.9990426041168023,0.005681818181818182,1.0,2,CB,ML
0.0125,0.9865671641791045,0.9970149253731343,0.9955357142857143,0.9985074626865672,0.9970193740685543,0.9955357142857143,0.9985074626865672,0.9970193740685543,0.01791044776119403,1.3333333333333333,2,CB,ML
0.018750000000000003,0.9859154929577465,0.9976525821596244,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.014084507042253521,1.0,2,CB,ML
0.025,0.9825970548862115,0.9968763944667559,0.9955535793686082,0.9982166740971913,0.9968833481745325,0.9955535793686082,0.9982166740971913,0.9968833481745325,0.018741633199464525,1.0769230769230769,2,CB,ML
0.03125,0.9794801641586868,0.9954400364797081,0.9954296160877514,0.9954296160877514,0.9954296160877514,0.9954296160877514,0.9954296160877514,0.9954296160877514,0.027359781121751026,1.3333333333333333,2,CB,ML
0.037500000000000006,0.9775429326287979,0.996257155438133,0.9960299955888839,0.9964695498676082,0.9962497242444298,0.9960299955888839,0.9964695498676082,0.9962497242444298,0.022457067371202115,1.0,2,CB,ML
0.043750000000000004,0.9789029535864979,0.9957805907172996,0.9971537001897534,0.9943235572374646,0.995736617716722,0.9971537001897534,0.9943235572374646,0.995736617716722,0.02531645569620253,1.2,2,CB,ML
0.05,0.9814814814814815,0.9964387464387464,0.9995231282784931,0.9933649289099526,0.9964345139053957,0.9995231282784931,0.9933649289099526,0.9964345139053957,0.021367521367521368,1.1538461538461537,2,CB,ML
0.05625,0.9565846599131693,0.9915581283164496,0.9946834219429677,0.9884726224783862,0.9915682967959528,0.9946834219429677,0.9884726224783862,0.9915682967959528,0.05065123010130246,1.1666666666666667,2,CB,ML
0.0625,0.9567642956764296,0.9909344490934449,0.9943235572374646,0.9873179896665101,0.9908083902898892,0.9943235572374646,0.9873179896665101,0.9908083902898892,0.05439330543933055,1.2580645161290323,2,CB,ML
0.06875,0.9465449804432855,0.9887005649717514,0.9973142345568488,0.9797713280562885,0.9884649511978706,0.9973142345568488,0.9797713280562885,0.9884649511978706,0.06779661016949153,1.2682926829268293,2,CB,ML
0.07500000000000001,0.9595536959553695,0.9916317991631799,0.9976470588235294,0.9855880985588099,0.9915809167446212,0.9976470588235294,0.9855880985588099,0.9915809167446212,0.0502092050209205,1.2413793103448276,2,CB,ML
0.08125,0.9385474860335196,0.9848696461824954,0.9966362325804902,0.9727954971857411,0.984571564206029,0.9966362325804902,0.9727954971857411,0.984571564206029,0.09078212290502793,1.4772727272727273,2,CB,ML
0.08750000000000001,0.9168975069252078,0.9806094182825484,0.9953271028037384,0.9664246823956443,0.9806629834254144,0.9953271028037384,0.9664246823956443,0.9806629834254144,0.11634349030470914,1.4,2,CB,ML
0.09375,0.890282131661442,0.9717868338557993,0.9919311457772996,0.9519876097057305,0.9715489989462592,0.9919311457772996,0.9519876097057305,0.9715489989462592,0.16927899686520376,1.542857142857143,2,CB,ML
0.1,0.8826979472140762,0.9718963831867058,0.9960159362549801,0.9492168960607499,0.9720534629404617,0.9960159362549801,0.9492168960607499,0.9720534629404617,0.16862170087976538,1.4375,2,CB,ML
0.0,0.9810725552050473,0.9950052576235542,0.9942738157209786,0.9958289885297185,0.9950507944777286,0.9942738157209786,0.9958289885297185,0.9950507944777286,0.02996845425867508,1.5833333333333333,2,LB,MC
0.00625,0.9815340909090909,0.9964488636363636,0.9961704164672092,0.9966475095785441,0.996408905913335,0.9961704164672092,0.9966475095785441,0.996408905913335,0.02130681818181818,1.1538461538461537,2,LB,MC
0.0125,0.982089552238806,0.9970149253731343,0.9975198412698413,0.9965312190287413,0.9970252850768468,0.9975198412698413,0.9965312190287413,0.9970252850768468,0.01791044776119403,1.0,2,LB,MC
0.018750000000000003,0.9859154929577465,0.9967136150234742,0.9970428782651553,0.9960610536681438,0.9965517241379311,0.9970428782651553,0.9960610536681438,0.9965517241379311,0.01971830985915493,1.4,2,LB,MC
0.025,0.9745649263721553,0.9948683623382418,0.9942196531791907,0.9955476402493322,0.9948832035595105,0.9942196531791907,0.9955476402493322,0.9948832035595105,0.030789825970548863,1.2105263157894737,2,LB,MC
0.03125,0.9644322845417237,0.9933880528955769,0.9963436928702011,0.9904588823262154,0.9933925723399407,0.9963436928702011,0.9904588823262154,0.9933925723399407,0.03967168262653899,1.1153846153846154,2,LB,MC
0.037500000000000006,0.9577278731836195,0.9903126376045794,0.992501102779003,0.9881422924901185,0.9903169014084506,0.992501102779003,0.9881422924901185,0.9903169014084506,0.05812417437252312,1.375,2,LB,MC
0.043750000000000004,0.9578059071729957,0.9910923581809657,0.9924098671726755,0.9895931882686849,0.9909995262908574,0.9924098671726755,0.9895931882686849,0.9909995262908574,0.053445850914205346,1.2666666666666666,2,LB,MC
0.05,0.9515669515669516,0.9878917378917379,0.9933237958989032,0.9825471698113207,0.987906094379891,0.9933237958989032,0.9825471698113207,0.987906094379891,0.07264957264957266,1.5,2,LB,MC
0.05625,0.9435600578871202,0.986734201640135,0.9922667955534075,0.981357552581262,0.9867820235520307,0.9922667955534075,0.981357552581262,0.9867820235520307,0.07959479015918958,1.4102564102564104,2,LB,MC
0.0625,0.9288702928870293,0.9855880985588099,0.9947965941343425,0.9763231197771588,0.985473289597001,0.9947965941343425,0.9763231197771588,0.985473289597001,0.08647140864714087,1.2156862745098038,2,LB,MC
0.06875,0.9178617992177314,0.9804432855280313,0.9888093106535363,0.9714160070360598,0.9800354924578527,0.9888093106535363,0.9714160070360598,0.9800354924578527,0.11734028683181226,1.4285714285714286,2,LB,MC
0.07500000000000001,0.9274755927475593,0.9830311483031148,0.9896470588235294,0.9763231197771588,0.9829399392381398,0.9896470588235294,0.9763231197771588,0.9829399392381398,0.10181311018131102,1.4038461538461537,2,LB,MC
0.08125,0.8980446927374302,0.9755586592178771,0.9851033157135992,0.9651600753295668,0.9750297265160524,0.9851033157135992,0.9651600753295668,0.9750297265160524,0.14664804469273743,1.4383561643835616,2,LB,MC
0.08750000000000001,0.8781163434903048,0.9699907663896583,0.9803738317757009,0.959743824336688,0.9699491447064262,0.9803738317757009,0.959743824336688,0.9699491447064262,0.18005540166204986,1.4772727272727273,2,LB,MC
0.09375,0.8887147335423198,0.9704806687565308,0.984400215169446,0.9561128526645768,0.9700503578054599,0.984400215169446,0.9561128526645768,0.9700503578054599,0.17711598746081506,1.591549295774648,2,LB,MC
0.1,0.8768328445747801,0.969208211143695,0.9845617529880478,0.9541505791505791,0.9691176470588234,0.9845617529880478,0.9541505791505791,0.9691176470588234,0.18475073313782991,1.5,2,LB,MC
0.0,0.9794952681388013,0.9955310199789695,0.9958355023425299,0.9953173777315296,0.995576372625553,0.9958355023425299,0.9953173777315296,0.995576372625553,0.026813880126182965,1.3076923076923077,2,LB,ML
0.00625,0.9928977272727273,0.9985795454545454,0.9995213020584012,0.9976110845676063,0.9985652797704448,0.9995213020584012,0.9976110845676063,0.9985652797704448,0.008522727272727272,1.2,2,LB,ML
0.0125,0.9895522388059701,0.9980099502487563,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.998015873015873,0.011940298507462687,1.1428571428571428,2,LB,ML
0.018750000000000003,0.9859154929577465,0.9974178403755869,0.9985214391325776,0.9960668633235005,0.9972926409057346,0.9985214391325776,0.9960668633235005,0.9972926409057346,0.015492957746478873,1.1,2,LB,ML
0.025,0.9812583668005355,0.9964301651048639,0.9977767896843042,0.9951219512195122,0.9964476021314387,0.9977767896843042,0.9951219512195122,0.9964476021314387,0.0214190093708166,1.1428571428571428,2,LB,ML
0.03125,0.9712722298221614,0.9943000455996353,0.9963436928702011,0.9922621756941283,0.9942987457240592,0.9963436928702011,0.9922621756941283,0.9942987457240592,0.03419972640218878,1.1904761904761905,2,LB,ML
0.037500000000000006,0.9735799207397622,0.9944958168207838,0.9969122187913542,0.9920983318700615,0.9944994499449945,0.9969122187913542,0.9920983318700615,0.9944994499449945,0.03302509907529723,1.25,2,LB,ML
0.043750000000000004,0.9760900140646976,0.9946085325832161,0.9985768500948766,0.9905882352941177,0.9945665012993148,0.9985768500948766,0.9905882352941177,0.9945665012993148,0.03234880450070324,1.3529411764705883,2,LB,ML
0.05,0.9700854700854701,0.99335232668566,0.9980925131139723,0.9886632026452528,0.9933554817275747,0.9980925131139723,0.9886632026452528,0.9933554817275747,0.039886039886039885,1.3333333333333333,2,LB,ML
0.05625,0.9551374819102749,0.9896285576459238,0.9975833736104398,0.9819219790675547,0.9896907216494846,0.9975833736104398,0.9819219790675547,0.9896907216494846,0.06222865412445731,1.3870967741935485,2,LB,ML
0.0625,0.9595536959553695,0.9907019990702,0.9985808893093662,0.9827746741154563,0.99061473486626,0.9985808893093662,0.9827746741154563,0.99061473486626,0.05578800557880056,1.3793103448275863,2,LB,ML
0.06875,0.9348109517601043,0.9850065189048239,0.9964189794091316,0.9733275032794053,0.9847378898473789,0.9964189794091316,0.9733275032794053,0.9847378898473789,0.08996088657105607,1.38,2,LB,ML
0.07500000000000001,0.9595536959553695,0.9902370990237099,0.9981176470588236,0.9823992589161649,0.9901960784313725,0.9981176470588236,0.9823992589161649,0.9901960784313725,0.058577405857740586,1.4482758620689655,2,LB,ML
0.08125,0.9203910614525139,0.9804469273743017,0.9990389235944258,0.962054604349838,0.9801980198019803,0.9990389235944258,0.962054604349838,0.9801980198019803,0.11731843575418995,1.4736842105263157,2,LB,ML
0.08750000000000001,0.9002770083102493,0.9783010156971376,0.9976635514018691,0.9599820143884892,0.9784601283226397,0.9976635514018691,0.9599820143884892,0.9784601283226397,0.13019390581717452,1.3055555555555556,2,LB,ML
0.09375,0.9028213166144201,0.9746603970741902,0.9967724583109199,0.9531893004115226,0.9744938206678938,0.9967724583109199,0.9531893004115226,0.9744938206678938,0.15203761755485892,1.564516129032258,2,LB,ML
0.1,0.906158357771261,0.9760508308895406,0.9975099601593626,0.9556297709923665,0.976120857699805,0.9975099601593626,0.9556297709923665,0.976120857699805,0.1436950146627566,1.53125,2,LB,ML
0.0,0.9921135646687698,0.9976340694006309,0.9979177511712649,0.9973985431841832,0.9976580796252927,0.9979177511712649,0.9973985431841832,0.9976580796252927,0.014195583596214511,1.8,2,AB,MC
0.00625,0.9872159090909091,0.9978693181818182,0.9985639061752034,0.997131931166348,0.9978474049270509,0.9985639061752034,0.997131931166348,0.9978474049270509,0.01278409090909091,1.0,2,AB,MC
0.0125,0.9895522388059701,0.9977611940298508,0.9970238095238095,0.9985096870342772,0.9977661950856292,0.9970238095238095,0.9985096870342772,0.9977661950856292,0.013432835820895522,1.2857142857142858,2,AB,MC
0.018750000000000003,0.9845070422535211,0.9971830985915493,0.996057171020207,0.9980246913580247,0.9970399605328071,0.996057171020207,0.9980246913580247,0.9970399605328071,0.016901408450704224,1.0909090909090908,2,AB,MC
0.025,0.9866131191432396,0.9973226238286479,0.9955535793686082,0.9991075412762159,0.997327394209354,0.9955535793686082,0.9991075412762159,0.997327394209354,0.01606425702811245,1.2,2,AB,MC
0.03125,0.9794801641586868,0.9956680346557227,0.9958866544789763,0.9954317039744175,0.9956591272561115,0.9958866544789763,0.9954317039744175,0.9956591272561115,0.025991792065663474,1.2666666666666666,2,AB,MC
0.037500000000000006,0.9669749009247027,0.9942756494936151,0.9938244375827084,0.9947019867549669,0.9942630185348631,0.9938244375827084,0.9947019867549669,0.9942630185348631,0.034346103038309116,1.04,2,AB,MC
0.043750000000000004,0.9746835443037974,0.9948429442100328,0.9966793168880456,0.9929111531190926,0.9947916666666666,0.9966793168880456,0.9929111531190926,0.9947916666666666,0.030942334739803096,1.2222222222222223,2,AB,MC
0.05,0.9700854700854701,0.9919278252611586,0.9961850262279447,0.9877068557919622,0.9919278252611586,0.9961850262279447,0.9877068557919622,0.9919278252611586,0.04843304843304843,1.619047619047619,2,AB,MC
0.05625,0.9319826338639653,0.9826338639652678,0.9922667955534075,0.9734471313418682,0.9827668741024413,0.9922667955534075,0.9734471313418682,0.9827668741024413,0.10419681620839363,1.5319148936170213,2,AB,MC
0.0625,0.9232914923291492,0.9783821478382148,0.9914853358561968,0.965453707968678,0.978296382730455,0.9914853358561968,0.965453707968678,0.978296382730455,0.1297071129707113,1.690909090909091,2,AB,MC
0.06875,0.9022164276401564,0.9728378965667102,0.9897045658012533,0.9559014267185474,0.9725093468220805,0.9897045658012533,0.9559014267185474,0.9725093468220805,0.16297262059973924,1.6666666666666667,2,AB,MC
0.07500000000000001,0.9232914923291492,0.9800092980009298,0.987764705882353,0.9722093561834182,0.9799253034547153,0.987764705882353,0.9722093561834182,0.9799253034547153,0.1199442119944212,1.5636363636363637,2,AB,MC
0.08125,0.8966480446927374,0.9678770949720671,0.9870254685247477,0.948729792147806,0.9674988224211021,0.9870254685247477,0.948729792147806,0.9674988224211021,0.19273743016759776,1.864864864864865,2,AB,MC
0.08750000000000001,0.8642659279778393,0.9635272391505079,0.9799065420560747,0.9480108499095841,0.9636948529411764,0.9799065420560747,0.9480108499095841,0.9636948529411764,0.2188365650969529,1.6122448979591837,2,AB,MC
0.09375,0.8557993730407524,0.9566353187042842,0.9827864443249059,0.9316675165731769,0.956544502617801,0.9827864443249059,0.9316675165731769,0.956544502617801,0.2601880877742947,1.8043478260869565,2,AB,MC
0.1,0.8475073313782991,0.956989247311828,0.9731075697211156,0.941233140655106,0.9569049951028403,0.9731075697211156,0.941233140655106,0.9569049951028403,0.25806451612903225,1.6923076923076923,2,AB,MC
0.0,0.9858044164037855,0.9965825446898002,0.9958355023425299,0.997393117831074,0.9966137014847617,0.9958355023425299,0.997393117831074,0.9966137014847617,0.02050473186119874,1.4444444444444444,2,AB,ML
0.00625,0.9900568181818182,0.9981060606060606,0.996649114408808,0.99951992318771,0.9980824544582934,0.996649114408808,0.99951992318771,0.9980824544582934,0.011363636363636364,1.1428571428571428,2,AB,ML
0.0125,0.9895522388059701,0.9980099502487563,0.9970238095238095,0.9990059642147118,0.9980139026812315,0.9970238095238095,0.9990059642147118,0.9980139026812315,0.011940298507462687,1.1428571428571428,2,AB,ML
0.018750000000000003,0.9859154929577465,0.9976525821596244,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.9975357318876293,0.014084507042253521,1.0,2,AB,ML
0.025,0.9852744310575636,0.9975457385095939,0.9959982214317474,0.9991079393398751,0.9975506568692941,0.9959982214317474,0.9991079393398751,0.9975506568692941,0.014725568942436412,1.0,2,AB,ML
0.03125,0.9849521203830369,0.9965800273597811,0.9958866544789763,0.997254004576659,0.9965698605076607,0.9958866544789763,0.997254004576659,0.9965698605076607,0.02051983584131327,1.3636363636363635,2,AB,ML
0.037500000000000006,0.9815059445178336,0.9969176574196389,0.9964711071901191,0.9973509933774835,0.9969108561341572,0.9964711071901191,0.9973509933774835,0.9969108561341572,0.018494055482166448,1.0,2,AB,ML
0.043750000000000004,0.9817158931082982,0.9967182372245663,0.99573055028463,0.9976235741444867,0.9966761633428299,0.99573055028463,0.9976235741444867,0.9966761633428299,0.01969057665260197,1.0769230769230769,2,AB,ML
0.05,0.9829059829059829,0.9969135802469136,0.9971387696709585,0.9966634890371783,0.9969010727056019,0.9971387696709585,0.9966634890371783,0.9969010727056019,0.018518518518518517,1.0833333333333333,2,AB,ML
0.05625,0.9739507959479016,0.9956584659913169,0.9966167230546158,0.994693680656054,0.9956542732979238,0.9966167230546158,0.994693680656054,0.9956542732979238,0.02604920405209841,1.0,2,AB,ML
0.0625,0.9679218967921897,0.9939562993956299,0.9933774834437086,0.9943181818181818,0.9938476100331282,0.9933774834437086,0.9943181818181818,0.9938476100331282,0.03626220362622036,1.1304347826086956,2,AB,ML
0.06875,0.9726205997392438,0.9939156888309431,0.9955237242614146,0.991971454058876,0.9937444146559428,0.9955237242614146,0.991971454058876,0.9937444146559428,0.03650586701434159,1.3333333333333333,2,AB,ML
0.07500000000000001,0.9735006973500697,0.9946536494653649,0.9967058823529412,0.9925023430178069,0.994599671284339,0.9967058823529412,0.9925023430178069,0.994599671284339,0.03207810320781032,1.2105263157894737,2,AB,ML
0.08125,0.9581005586592178,0.9913873370577281,0.9956751561749159,0.9866666666666667,0.9911504424778761,0.9956751561749159,0.9866666666666667,0.9911504424778761,0.051675977653631286,1.2333333333333334,2,AB,ML
0.08750000000000001,0.9390581717451524,0.9875346260387812,0.9911214953271028,0.9837662337662337,0.9874301675977653,0.9911214953271028,0.9837662337662337,0.9874301675977653,0.07479224376731301,1.2272727272727273,2,AB,ML
0.09375,0.945141065830721,0.9866771159874608,0.9940828402366864,0.9788135593220338,0.9863891112890311,0.9940828402366864,0.9788135593220338,0.9863891112890311,0.07993730407523511,1.457142857142857,2,AB,ML
0.1,0.9281524926686217,0.9846041055718475,0.9915338645418327,0.9774177712322042,0.9844252163164401,0.9915338645418327,0.9774177712322042,0.9844252163164401,0.09237536656891496,1.2857142857142858,2,AB,ML
0.0,0.9555555555555556,0.9898765432098765,0.9842239185750636,0.9948559670781894,0.9895113839856742,0.9842239185750636,0.9948559670781894,0.9895113839856742,0.06074074074074074,1.3666666666666667,3,Base,MC
0.00625,0.9503355704697987,0.9897091722595078,0.9857270294380018,0.9937050359712231,0.9896999552171967,0.9857270294380018,0.9937050359712231,0.9896999552171967,0.06174496644295302,1.2432432432432432,3,Base,MC
0.0125,0.9647390691114246,0.9922425952045134,0.9879459980713597,0.9961108410306271,0.9920116194625999,0.9879459980713597,0.9961108410306271,0.9920116194625999,0.0465444287729196,1.32,3,Base,MC
0.018750000000000003,0.9347222222222222,0.987037037037037,0.9810964083175804,0.9923518164435946,0.9866920152091255,0.9810964083175804,0.9923518164435946,0.9866920152091255,0.07777777777777778,1.1914893617021276,3,Base,MC
0.025,0.9504950495049505,0.987977369165488,0.9824394874228761,0.9932821497120922,0.987831066571224,0.9824394874228761,0.9932821497120922,0.987831066571224,0.07213578500707214,1.457142857142857,3,Base,MC
0.03125,0.9402173913043478,0.9870923913043478,0.9823049001814882,0.9917544663307375,0.9870070663323456,0.9823049001814882,0.9917544663307375,0.9870070663323456,0.07744565217391304,1.2954545454545454,3,Base,MC
0.037500000000000006,0.9350473612990527,0.9851150202976996,0.975632183908046,0.9939110070257611,0.9846867749419953,0.975632183908046,0.9939110070257611,0.9846867749419953,0.08930987821380243,1.375,3,Base,MC
0.043750000000000004,0.9222065063649222,0.9809052333804809,0.9701923076923077,0.990672557682867,0.9803254797182415,0.9701923076923077,0.990672557682867,0.9803254797182415,0.11456859971711457,1.4727272727272727,3,Base,MC
0.05,0.9112676056338028,0.9774647887323944,0.9647172547124214,0.9886082218920258,0.9765166340508806,0.9647172547124214,0.9886082218920258,0.9765166340508806,0.1352112676056338,1.5238095238095237,3,Base,MC
0.05625,0.9152798789712556,0.9813414019162885,0.971881390593047,0.9901041666666667,0.980908152734778,0.971881390593047,0.9901041666666667,0.980908152734778,0.11195158850226929,1.3214285714285714,3,Base,MC
0.0625,0.910581222056632,0.9771485345255837,0.9682051282051282,0.9843587069864442,0.9762150982419855,0.9682051282051282,0.9843587069864442,0.9762150982419855,0.13710879284649777,1.5333333333333334,3,Base,MC
0.06875,0.9116465863453815,0.9763498438197233,0.9622980251346499,0.989843028624192,0.9758761948111061,0.9622980251346499,0.989843028624192,0.9758761948111061,0.14190093708165996,1.606060606060606,3,Base,MC
0.07500000000000001,0.91,0.9742857142857143,0.9569260890846794,0.9898734177215189,0.9731209556993529,0.9569260890846794,0.9898734177215189,0.9731209556993529,0.15428571428571428,1.7142857142857142,3,Base,MC
0.08125,0.8939828080229226,0.973018147086915,0.9635036496350365,0.981169474727453,0.9722563221212867,0.9635036496350365,0.981169474727453,0.9722563221212867,0.16189111747851004,1.527027027027027,3,Base,MC
0.08750000000000001,0.8929088277858177,0.9715388326097444,0.9579593764761455,0.9859017987360233,0.9717297556300911,0.9579593764761455,0.9859017987360233,0.9717297556300911,0.170767004341534,1.5945945945945945,3,Base,MC
0.09375,0.877521613832853,0.9675792507204611,0.949616122840691,0.9850671976107516,0.9670168580503299,0.949616122840691,0.9850671976107516,0.9670168580503299,0.19452449567723343,1.588235294117647,3,Base,MC
0.1,0.8597733711048159,0.9650613786591123,0.9422263973696571,0.9876907927129492,0.9644230769230769,0.9422263973696571,0.9876907927129492,0.9644230769230769,0.2096317280453258,1.494949494949495,3,Base,MC
0.0,0.9807407407407407,0.9962962962962963,0.9944020356234097,0.9979570990806946,0.9961763956156003,0.9944020356234097,0.9979570990806946,0.9961763956156003,0.022222222222222223,1.1538461538461537,3,Base,ML
0.00625,0.9892617449664429,0.9982102908277405,0.9968777876895629,0.9995527728085868,0.9982134881643591,0.9968777876895629,0.9995527728085868,0.9982134881643591,0.010738255033557046,1.0,3,Base,ML
0.0125,0.9873060648801129,0.997649271274095,0.9956605593056895,0.9995159728944821,0.9975845410628019,0.9956605593056895,0.9995159728944821,0.9975845410628019,0.014104372355430184,1.1111111111111112,3,Base,ML
0.018750000000000003,0.9819444444444444,0.9965277777777778,0.9948015122873346,0.9981033665244191,0.9964497041420117,0.9948015122873346,0.9981033665244191,0.9964497041420117,0.020833333333333332,1.1538461538461537,3,Base,ML
0.025,0.9816124469589816,0.9964639321074965,0.9938300901756051,0.9990458015267175,0.9964311206281227,0.9938300901756051,0.9990458015267175,0.9964311206281227,0.021216407355021217,1.1538461538461537,3,Base,ML
0.03125,0.9809782608695652,0.9963768115942029,0.9945553539019963,0.9981785063752276,0.9963636363636363,0.9945553539019963,0.9981785063752276,0.9963636363636363,0.021739130434782608,1.1428571428571428,3,Base,ML
0.037500000000000006,0.9688768606224628,0.9939106901217862,0.9908045977011494,0.9967622571692877,0.9937744985012681,0.9908045977011494,0.9967622571692877,0.9937744985012681,0.036535859269282815,1.173913043478261,3,Base,ML
0.043750000000000004,0.983026874115983,0.9962281942479962,0.9942307692307693,0.9980694980694981,0.9961464354527937,0.9942307692307693,0.9980694980694981,0.9961464354527937,0.02263083451202263,1.3333333333333333,3,Base,ML
0.05,0.9746478873239437,0.9955399061032864,0.9942000966650556,0.9966085271317829,0.9954028550689572,0.9942000966650556,0.9966085271317829,0.9954028550689572,0.02676056338028169,1.0555555555555556,3,Base,ML
0.05625,0.9682299546142209,0.994452849218356,0.9923312883435583,0.9964065708418891,0.9943647540983607,0.9923312883435583,0.9964065708418891,0.9943647540983607,0.03328290468986384,1.0476190476190477,3,Base,ML
0.0625,0.9538002980625931,0.9918032786885246,0.9902564102564102,0.9928020565552699,0.991527599486521,0.9902564102564102,0.9928020565552699,0.991527599486521,0.04918032786885246,1.064516129032258,3,Base,ML
0.06875,0.9665327978580991,0.9921909861668898,0.9905745062836625,0.9936965330932013,0.9921330636098,0.9905745062836625,0.9936965330932013,0.9921330636098,0.04685408299866131,1.4,3,Base,ML
0.07500000000000001,0.9528571428571428,0.9914285714285714,0.9902104747919726,0.9921530161844041,0.9911807937285644,0.9902104747919726,0.9921530161844041,0.9911807937285644,0.05142857142857143,1.0909090909090908,3,Base,ML
0.08125,0.9441260744985673,0.9882999044890163,0.9897810218978103,0.9864209505334627,0.9880981297060968,0.9897810218978103,0.9864209505334627,0.9880981297060968,0.07020057306590258,1.2564102564102564,3,Base,ML
0.08750000000000001,0.9377713458755427,0.986734201640135,0.9900803023145961,0.984037558685446,0.9870496821285614,0.9900803023145961,0.984037558685446,0.9870496821285614,0.07959479015918958,1.2790697674418605,3,Base,ML
0.09375,0.9236311239193083,0.9817483189241114,0.9822456813819578,0.9813039309683605,0.9817745803357314,0.9822456813819578,0.9813039309683605,0.9817745803357314,0.10951008645533142,1.4339622641509433,3,Base,ML
0.1,0.9348441926345609,0.9865439093484419,0.9877876937529356,0.985473289597001,0.9866291344123856,0.9877876937529356,0.985473289597001,0.9866291344123856,0.08073654390934844,1.2391304347826086,3,Base,ML
0.0,0.9807407407407407,0.9960493827160494,0.9964376590330789,0.9954245043213015,0.9959308240081383,0.9964376590330789,0.9954245043213015,0.9959308240081383,0.023703703703703703,1.2307692307692308,3,CB,MC
0.00625,0.9865771812080537,0.9975391498881432,0.9982158786797503,0.9968819599109131,0.9975484733675061,0.9982158786797503,0.9968819599109131,0.9975484733675061,0.01476510067114094,1.1,3,CB,MC
0.0125,0.9915373765867419,0.998119417019276,0.9971070395371263,0.9990338164251208,0.9980694980694981,0.9971070395371263,0.9990338164251208,0.9980694980694981,0.011283497884344146,1.3333333333333333,3,CB,MC
0.018750000000000003,0.9833333333333333,0.9965277777777778,0.998109640831758,0.9948186528497409,0.9964614295824488,0.998109640831758,0.9948186528497409,0.9964614295824488,0.020833333333333332,1.25,3,CB,MC
0.025,0.9844413012729845,0.9964639321074965,0.996203132415757,0.99667616334283,0.9964395917398529,0.996203132415757,0.99667616334283,0.9964395917398529,0.021216407355021217,1.3636363636363635,3,CB,MC
0.03125,0.9796195652173914,0.9966032608695652,0.9963702359346642,0.9968225147526101,0.9965963240299524,0.9963702359346642,0.9968225147526101,0.9965963240299524,0.020380434782608696,1.0,3,CB,MC
0.037500000000000006,0.9715832205683356,0.9945872801082544,0.9940229885057471,0.9949378739070409,0.9944802207911684,0.9940229885057471,0.9949378739070409,0.9944802207911684,0.03247631935047361,1.1428571428571428,3,CB,MC
0.043750000000000004,0.9618104667609618,0.9898632720414898,0.9951923076923077,0.9843081312410842,0.9897202964379632,0.9951923076923077,0.9843081312410842,0.9897202964379632,0.06082036775106082,1.5925925925925926,3,CB,MC
0.05,0.9507042253521126,0.9892018779342723,0.9932334461092315,0.9846669861044561,0.9889316650625603,0.9932334461092315,0.9846669861044561,0.9889316650625603,0.0647887323943662,1.3142857142857143,3,CB,MC
0.05625,0.9213313161875946,0.9785678265254665,0.9913087934560327,0.9661185849526657,0.9785516023214736,0.9913087934560327,0.9661185849526657,0.9785516023214736,0.12859304084720122,1.6346153846153846,3,CB,MC
0.0625,0.9120715350223547,0.973919523099851,0.9938461538461538,0.9542097488921714,0.9736247174076865,0.9938461538461538,0.9542097488921714,0.9736247174076865,0.15648286140089418,1.7796610169491525,3,CB,MC
0.06875,0.8527443105756358,0.9551539491298527,0.9856373429084381,0.9285412262156448,0.9562377531025473,0.9856373429084381,0.9285412262156448,0.9562377531025473,0.26907630522088355,1.8272727272727274,3,CB,MC
0.07500000000000001,0.8171428571428572,0.9426190476190476,0.9902104747919726,0.9015151515151515,0.9437835316071845,0.9902104747919726,0.9015151515151515,0.9437835316071845,0.3442857142857143,1.8828125,3,CB,MC
0.08125,0.7722063037249284,0.9278892072588347,0.9873479318734794,0.8802603036876355,0.9307339449541285,0.9873479318734794,0.8802603036876355,0.9307339449541285,0.4326647564469914,1.89937106918239,3,CB,MC
