Brightness,Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
1.2,0.9344262295081968,0.9867941712204007,0.976508521418701,0.996708979783733,0.9865053513261982,0.976508521418701,0.996708979783733,0.9865053513261982,0.07923497267759563,1.2083333333333333,2,LB,MC
1.22,0.8910256410256411,0.9732905982905983,0.9597430406852249,0.9863556338028169,0.9728673757325809,0.9597430406852249,0.9863556338028169,0.9728673757325809,0.16025641025641027,1.4705882352941178,2,LB,MC
1.24,0.854251012145749,0.9662618083670715,0.9541666666666667,0.9758522727272727,0.9648876404494382,0.9541666666666667,0.9758522727272727,0.9648876404494382,0.20242914979757085,1.3888888888888888,2,LB,MC
1.26,0.821656050955414,0.9562632696390658,0.9407754580315296,0.9705494505494505,0.9554305495456512,0.9407754580315296,0.9705494505494505,0.9554305495456512,0.2624203821656051,1.4714285714285715,2,LB,MC
1.28,0.6985195154777928,0.914535666218035,0.9152777777777777,0.9089655172413793,0.9121107266435986,0.9152777777777777,0.9089655172413793,0.9121107266435986,0.5127860026917901,1.7008928571428572,2,LB,MC
1.3,0.5027932960893855,0.8472998137802608,0.8760643330179754,0.8245770258236865,0.8495412844036698,0.8760643330179754,0.8245770258236865,0.8495412844036698,0.9162011173184358,1.8426966292134832,2,LB,MC
1.0,0.9827127659574468,0.9964539007092199,0.9991091314031181,0.9937970757642889,0.9964460239893382,0.9991091314031181,0.9937970757642889,0.9964460239893382,0.02127659574468085,1.2307692307692308,2,LB,ML
1.02,0.9875,0.9970833333333333,0.9991701244813278,0.9950413223140496,0.9971014492753623,0.9991701244813278,0.9950413223140496,0.9971014492753623,0.0175,1.4,2,LB,ML
1.04,0.9872611464968153,0.9974522292993631,0.9978251413658112,0.9969578444154715,0.9973913043478261,0.9978251413658112,0.9969578444154715,0.9973913043478261,0.015286624203821656,1.2,2,LB,ML
1.06,0.9790849673202614,0.996078431372549,0.9982355535950596,0.9938515590689504,0.9960387323943662,0.9982355535950596,0.9938515590689504,0.9960387323943662,0.023529411764705882,1.125,2,LB,ML
1.08,0.9841897233201581,0.9971453667105841,0.9973190348525469,0.9968736042876284,0.9970962698235425,0.9973190348525469,0.9968736042876284,0.9970962698235425,0.017127799736495388,1.0833333333333333,2,LB,ML
1.1,0.982532751091703,0.9968461911693353,0.9990069513406157,0.9945625308947108,0.9967797869705226,0.9990069513406157,0.9945625308947108,0.9967797869705226,0.018922852983988356,1.0833333333333333,2,LB,ML
1.12,0.9769335142469471,0.9959294436906377,0.9976958525345622,0.9940312213039486,0.9958601655933762,0.9976958525345622,0.9940312213039486,0.9958601655933762,0.024423337856173677,1.0588235294117647,2,LB,ML
1.1400000000000001,0.988621997471555,0.9981036662452591,0.9995805369127517,0.9966541196152238,0.9981151832460734,0.9995805369127517,0.9966541196152238,0.9981151832460734,0.011378002528445006,1.0,2,LB,ML
1.1600000000000001,0.9900142653352354,0.9980979553019496,0.9990480723465016,0.9971496437054632,0.9980979553019496,0.9990480723465016,0.9971496437054632,0.9980979553019496,0.011412268188302425,1.1428571428571428,2,LB,ML
1.1800000000000002,0.9784366576819407,0.9957322551662174,0.9963285910968334,0.9949587534372135,0.995643201100665,0.9963285910968334,0.9949587534372135,0.995643201100665,0.025606469002695417,1.1875,2,LB,ML
1.2,0.9808743169398907,0.9963570127504554,0.9981575310916628,0.9944928866452502,0.9963218390804598,0.9981575310916628,0.9944928866452502,0.9963218390804598,0.02185792349726776,1.1428571428571428,2,LB,ML
1.22,0.9884615384615385,0.9980769230769231,0.9982869379014989,0.9978595890410958,0.9980732177263968,0.9982869379014989,0.9978595890410958,0.9980732177263968,0.011538461538461539,1.0,2,LB,ML
1.24,0.9851551956815114,0.99685110211426,0.9972222222222222,0.996299722479186,0.9967607589079132,0.9972222222222222,0.996299722479186,0.9967607589079132,0.018893387314439947,1.2727272727272727,2,LB,ML
1.26,0.9834394904458599,0.9966029723991507,0.9970174691095015,0.9961685823754789,0.9965928449744463,0.9970174691095015,0.9961685823754789,0.9965928449744463,0.02038216560509554,1.2307692307692308,2,LB,ML
1.28,0.9811574697173621,0.9955136832660386,0.9976851851851852,0.9930875576036866,0.9953810623556582,0.9976851851851852,0.9930875576036866,0.9953810623556582,0.026917900403768506,1.4285714285714286,2,LB,ML
1.3,0.979050279329609,0.9955772811918063,0.9985808893093662,0.9924776680771039,0.9955199245460977,0.9985808893093662,0.9924776680771039,0.9955199245460977,0.02653631284916201,1.2666666666666666,2,LB,ML
1.0,0.9867021276595744,0.9971187943262412,0.998218262806236,0.996,0.9971078976640712,0.998218262806236,0.996,0.9971078976640712,0.017287234042553192,1.3,2,AB,MC
1.02,0.9875,0.9977083333333333,0.9975103734439834,0.9979244499792445,0.9977173687487031,0.9975103734439834,0.9979244499792445,0.9977173687487031,0.01375,1.1,2,AB,MC
1.04,0.9847133757961783,0.9970276008492569,0.9952153110047847,0.9986905281536447,0.9969498910675382,0.9952153110047847,0.9986905281536447,0.9969498910675382,0.017834394904458598,1.1666666666666667,2,AB,MC
1.06,0.9764705882352941,0.9949891067538127,0.9933833259814733,0.9964601769911504,0.9949193726529711,0.9933833259814733,0.9964601769911504,0.9949193726529711,0.030065359477124184,1.2777777777777777,2,AB,MC
1.08,0.9723320158102767,0.9945103205972771,0.9910634495084897,0.9977507872244714,0.9943958753642681,0.9910634495084897,0.9977507872244714,0.9943958753642681,0.03293807641633729,1.1904761904761905,2,AB,MC
1.1,0.9723435225618632,0.9934497816593887,0.9925521350546177,0.9940328194927897,0.9932919254658384,0.9925521350546177,0.9940328194927897,0.9932919254658384,0.039301310043668124,1.4210526315789473,2,AB,MC
1.12,0.9484396200814111,0.9900497512437811,0.9843317972350231,0.9953401677539608,0.989805375347544,0.9843317972350231,0.9953401677539608,0.989805375347544,0.05970149253731343,1.1578947368421053,2,AB,MC
1.1400000000000001,0.9494310998735778,0.9892541087231352,0.9836409395973155,0.9949087823504454,0.9892427757856992,0.9836409395973155,0.9949087823504454,0.9892427757856992,0.06447534766118837,1.275,2,AB,MC
1.1600000000000001,0.9429386590584878,0.9890632429862102,0.98286530223703,0.9951807228915662,0.9889846743295019,0.98286530223703,0.9951807228915662,0.9889846743295019,0.06562054208273894,1.15,2,AB,MC
1.1800000000000002,0.9083557951482479,0.977538185085355,0.9646626893070216,0.9891764705882353,0.9767657992565055,0.9646626893070216,0.9891764705882353,0.9767657992565055,0.1347708894878706,1.4705882352941178,2,AB,MC
1.2,0.8975409836065574,0.9770036429872495,0.9649930907415938,0.9882075471698113,0.9764623630855279,0.9649930907415938,0.9882075471698113,0.9764623630855279,0.13797814207650272,1.3466666666666667,2,AB,MC
1.22,0.8551282051282051,0.9636752136752137,0.9503211991434689,0.9762428508578971,0.9631076388888888,0.9503211991434689,0.9762428508578971,0.9631076388888888,0.21794871794871795,1.5044247787610618,2,AB,MC
1.24,0.7975708502024291,0.9489428699955016,0.937962962962963,0.9561113732892874,0.9469502220144894,0.937962962962963,0.9561113732892874,0.9469502220144894,0.30634278002699056,1.5133333333333334,2,AB,MC
1.26,0.7235668789808917,0.9318471337579618,0.9262888794205368,0.9362618432385874,0.9312486613835939,0.9262888794205368,0.9362618432385874,0.9312486613835939,0.4089171974522293,1.4792626728110598,2,AB,MC
1.28,0.6285329744279946,0.8992821893225662,0.9050925925925926,0.8890404729422465,0.8969947235604497,0.9050925925925926,0.8890404729422465,0.8969947235604497,0.604306864064603,1.6268115942028984,2,AB,MC
1.3,0.5349162011173184,0.8691806331471136,0.8831598864711447,0.8556370302474794,0.8691806331471136,0.8831598864711447,0.8556370302474794,0.8691806331471136,0.7849162011173184,1.6876876876876876,2,AB,MC
1.0,0.9800531914893617,0.9964539007092199,0.9964365256124722,0.9964365256124722,0.9964365256124722,0.9964365256124722,0.9964365256124722,0.9964365256124722,0.02127659574468085,1.0666666666666667,2,AB,ML
1.02,0.99125,0.9983333333333333,0.9987551867219917,0.9979270315091211,0.9983409373703858,0.9987551867219917,0.9979270315091211,0.9983409373703858,0.01,1.1428571428571428,2,AB,ML
1.04,0.9910828025477707,0.9980891719745223,0.9969551979121357,0.999128160418483,0.9980404964075767,0.9969551979121357,0.999128160418483,0.9980404964075767,0.011464968152866241,1.2857142857142858,2,AB,ML
1.06,0.9895424836601308,0.9980392156862745,0.9982355535950596,0.9977954144620811,0.9980154355016538,0.9982355535950596,0.9977954144620811,0.9980154355016538,0.011764705882352941,1.125,2,AB,ML
1.08,0.9894598155467721,0.9980237154150198,0.9968722073279714,0.9991043439319302,0.9979870275106241,0.9968722073279714,0.9991043439319302,0.9979870275106241,0.011857707509881422,1.125,2,AB,ML
1.1,0.9898107714701602,0.9980591945657448,0.9990069513406157,0.9970267591674926,0.998015873015873,0.9990069513406157,0.9970267591674926,0.998015873015873,0.011644832605531296,1.1428571428571428,2,AB,ML
1.12,0.9782903663500678,0.9961555857078245,0.9953917050691244,0.9967697277341947,0.9960802397970947,0.9953917050691244,0.9967697277341947,0.9960802397970947,0.023066485753052916,1.0625,2,AB,ML
1.1400000000000001,0.9911504424778761,0.9983143699957859,0.9983221476510067,0.9983221476510067,0.9983221476510067,0.9983221476510067,0.9983221476510067,0.9983221476510067,0.010113780025284451,1.1428571428571428,2,AB,ML
1.1600000000000001,0.9843081312410842,0.9971469329529244,0.9961922893860067,0.9980925131139723,0.9971414959504526,0.9961922893860067,0.9980925131139723,0.9971414959504526,0.017118402282453638,1.0909090909090908,2,AB,ML
1.1800000000000002,0.9824797843665768,0.9961814914645103,0.9944928866452502,0.9976979742173112,0.9960928522178809,0.9944928866452502,0.9976979742173112,0.9960928522178809,0.022911051212938006,1.3076923076923077,2,AB,ML
1.2,0.9863387978142076,0.9974954462659381,0.9963150621833257,0.9986149584487535,0.9974636845745907,0.9963150621833257,0.9986149584487535,0.9974636845745907,0.015027322404371584,1.1,2,AB,ML
1.22,0.9846153846153847,0.997008547008547,0.9948608137044967,0.9991397849462366,0.9969957081545066,0.9948608137044967,0.9991397849462366,0.9969957081545066,0.017948717948717947,1.1666666666666667,2,AB,ML
1.24,0.9838056680161943,0.9970760233918129,0.9939814814814815,1.0,0.9969816577664267,0.9939814814814815,1.0,0.9969816577664267,0.017543859649122806,1.0833333333333333,2,AB,ML
1.26,0.9821656050955414,0.9966029723991507,0.994034938219003,0.9991434689507495,0.9965826569841948,0.994034938219003,0.9991434689507495,0.9965826569841948,0.02038216560509554,1.1428571428571428,2,AB,ML
1.28,0.9811574697173621,0.9959623149394348,0.9949074074074075,0.9967532467532467,0.9958294717330862,0.9949074074074075,0.9967532467532467,0.9958294717330862,0.024226110363391656,1.2857142857142858,2,AB,ML
1.3,0.9832402234636871,0.9967411545623837,0.9952696310312205,0.9981024667931688,0.9966840360018948,0.9952696310312205,0.9981024667931688,0.9966840360018948,0.019553072625698324,1.1666666666666667,2,AB,ML
1.0,0.9622377622377623,0.9923076923076923,0.9898648648648649,0.9941832283082889,0.992019347037485,0.9898648648648649,0.9941832283082889,0.992019347037485,0.046153846153846156,1.2222222222222223,3,Base,MC
1.02,0.9606815203145478,0.991044124071647,0.9863436123348017,0.9955535793686082,0.9909271962823633,0.9863436123348017,0.9955535793686082,0.9909271962823633,0.053735255570117955,1.3666666666666667,3,Base,MC
1.04,0.9478609625668449,0.9881907308377896,0.9813126709206929,0.9944572748267898,0.9878412479926588,0.9813126709206929,0.9944572748267898,0.9878412479926588,0.07085561497326204,1.358974358974359,3,Base,MC
1.06,0.9537414965986395,0.9884353741496599,0.9803383630544125,0.9962825278810409,0.9882461396635168,0.9803383630544125,0.9962825278810409,0.9882461396635168,0.06938775510204082,1.5,3,Base,MC
1.08,0.9681933842239185,0.9923664122137404,0.9872557349192863,0.9974248927038627,0.9923142613151152,0.9872557349192863,0.9974248927038627,0.9923142613151152,0.04580152671755725,1.44,3,Base,MC
1.1,0.9503916449086162,0.9889033942558747,0.9825503355704698,0.9945652173913043,0.988521269412559,0.9825503355704698,0.9945652173913043,0.988521269412559,0.06657963446475196,1.3421052631578947,3,Base,MC
1.12,0.9446640316205533,0.9850680720245938,0.9752173913043478,0.9951197870452528,0.9850680720245937,0.9752173913043478,0.9951197870452528,0.9850680720245937,0.08959156785243742,1.619047619047619,3,Base,MC
1.1400000000000001,0.9504685408299867,0.9888442659526997,0.981123595505618,0.9963486992240986,0.988677536231884,0.981123595505618,0.9963486992240986,0.988677536231884,0.06693440428380187,1.3513513513513513,3,Base,MC
1.1600000000000001,0.9414893617021277,0.987145390070922,0.9802955665024631,0.9936450295052202,0.9869251577998197,0.9802955665024631,0.9936450295052202,0.9869251577998197,0.07712765957446809,1.3181818181818181,3,Base,MC
1.1800000000000002,0.9254571026722925,0.9807782466010314,0.9688516968851697,0.9928537398761315,0.9807058823529412,0.9688516968851697,0.9928537398761315,0.9807058823529412,0.11533052039381153,1.5471698113207548,3,Base,MC
1.2,0.8878378378378379,0.9731981981981982,0.9551282051282052,0.9900332225913622,0.9722675367047308,0.9551282051282052,0.9900332225913622,0.9722675367047308,0.1608108108108108,1.4337349397590362,3,Base,MC
1.22,0.8837803320561941,0.9691358024691358,0.945264986967854,0.9913439635535307,0.9677562819657549,0.945264986967854,0.9913439635535307,0.9677562819657549,0.18518518518518517,1.5934065934065933,3,Base,MC
1.24,0.8442622950819673,0.9583333333333334,0.9292649098474342,0.9852941176470589,0.9564596716630979,0.9292649098474342,0.9852941176470589,0.9564596716630979,0.25,1.605263157894737,3,Base,MC
1.26,0.7835325365205843,0.9451084550686144,0.9010393131495708,0.9856648541769649,0.9414542020774316,0.9010393131495708,0.9856648541769649,0.9414542020774316,0.3293492695883134,1.521472392638037,3,Base,MC
1.28,0.7292746113989638,0.9229274611398963,0.8608582574772432,0.9821958456973294,0.9175329175329175,0.8608582574772432,0.9821958456973294,0.9175329175329175,0.46243523316062174,1.708133971291866,3,Base,MC
1.3,0.6750663129973474,0.9051724137931034,0.8194192377495463,0.9831246597713663,0.8938381588715664,0.8194192377495463,0.9831246597713663,0.8938381588715664,0.5689655172413793,1.7510204081632652,3,Base,MC
1.0,0.9846153846153847,0.9974358974358974,0.9951737451737451,0.9995152690256908,0.9973397823458282,0.9951737451737451,0.9995152690256908,0.9973397823458282,0.015384615384615385,1.0,3,Base,ML
1.02,0.9921363040629095,0.9984709480122325,0.9977973568281938,0.9991177767975298,0.9984571302622879,0.9977973568281938,0.9991177767975298,0.9984571302622879,0.009174311926605505,1.1666666666666667,3,Base,ML
1.04,0.9759358288770054,0.9948752228163993,0.9908842297174111,0.9986219568213137,0.994738046213681,0.9908842297174111,0.9986219568213137,0.994738046213681,0.03074866310160428,1.2777777777777777,3,Base,ML
1.06,0.9823129251700681,0.9965986394557823,0.994055784179241,0.9990808823529411,0.9965619986247994,0.994055784179241,0.9990808823529411,0.9965619986247994,0.02040816326530612,1.1538461538461537,3,Base,ML
1.08,0.9834605597964376,0.9970313825275657,0.9949022939677146,0.9991467576791809,0.9970200085142613,0.9949022939677146,0.9991467576791809,0.9970200085142613,0.017811704834605598,1.0769230769230769,3,Base,ML
1.1,0.9712793733681462,0.995213228894691,0.9950782997762864,0.9950782997762864,0.9950782997762864,0.9950782997762864,0.9950782997762864,0.9950782997762864,0.028720626631853787,1.0,3,Base,ML
1.12,0.9762845849802372,0.9949494949494949,0.9926086956521739,0.9973787680209698,0.9949880148180431,0.9926086956521739,0.9973787680209698,0.9949880148180431,0.030303030303030304,1.2777777777777777,3,Base,ML
1.1400000000000001,0.965194109772423,0.9930834448906738,0.9892134831460674,0.9968297101449275,0.993006993006993,0.9892134831460674,0.9968297101449275,0.993006993006993,0.041499330655957165,1.1923076923076923,3,Base,ML
1.1600000000000001,0.9627659574468085,0.9922429078014184,0.9932825794894761,0.9910634495084897,0.9921717736524267,0.9932825794894761,0.9910634495084897,0.9921717736524267,0.04654255319148936,1.25,3,Base,ML
1.1800000000000002,0.9578059071729957,0.9899203000468824,0.9925615992561599,0.9875115633672525,0.9900301414328773,0.9925615992561599,0.9875115633672525,0.9900301414328773,0.06047819971870605,1.4333333333333333,3,Base,ML
1.2,0.9175675675675675,0.9808558558558559,0.9903846153846154,0.9712617871576111,0.9807299931988211,0.9903846153846154,0.9712617871576111,0.9807299931988211,0.11486486486486487,1.3934426229508197,3,Base,ML
1.22,0.9284802043422733,0.9829714772243507,0.9874022589052998,0.9780550774526678,0.9827064418504108,0.9874022589052998,0.9780550774526678,0.9827064418504108,0.10217113665389528,1.4285714285714286,3,Base,ML
1.24,0.9002732240437158,0.9772313296903461,0.984743411927878,0.9695038689121529,0.9770642201834863,0.984743411927878,0.9695038689121529,0.9770642201834863,0.1366120218579235,1.36986301369863,3,Base,ML
1.26,0.899070385126162,0.9734395750332006,0.9855399909624943,0.9612163948876157,0.9732262382864793,0.9855399909624943,0.9612163948876157,0.9732262382864793,0.1593625498007968,1.5789473684210527,3,Base,ML
1.28,0.8678756476683938,0.9637305699481865,0.9804941482444733,0.9484276729559749,0.9641943734015346,0.9804941482444733,0.9484276729559749,0.9641943734015346,0.21761658031088082,1.6470588235294117,3,Base,ML
1.3,0.8289124668435013,0.9568965517241379,0.9818511796733213,0.933160845191893,0.9568870218881274,0.9818511796733213,0.933160845191893,0.9568870218881274,0.25862068965517243,1.5116279069767442,3,Base,ML
1.0,0.9846153846153847,0.9965034965034965,0.9980694980694981,0.9947089947089947,0.9963864129125513,0.9980694980694981,0.9947089947089947,0.9963864129125513,0.02097902097902098,1.3636363636363635,3,CB,MC
1.02,0.9908256880733946,0.9982525120139799,0.9986784140969163,0.9977992957746479,0.9982386613826507,0.9986784140969163,0.9977992957746479,0.9982386613826507,0.010484927916120577,1.1428571428571428,3,CB,MC
1.04,0.982620320855615,0.9959893048128342,0.9936189608021878,0.9981684981684982,0.9958885335769758,0.9936189608021878,0.9981684981684982,0.9958885335769758,0.02406417112299465,1.3846153846153846,3,CB,MC
1.06,0.9782312925170068,0.9954648526077098,0.9945130315500685,0.9963353183692166,0.9954233409610983,0.9945130315500685,0.9963353183692166,0.9954233409610983,0.027210884353741496,1.25,3,CB,MC
1.08,0.9745547073791349,0.9949109414758269,0.991928632115548,0.9978632478632479,0.9948870899020026,0.991928632115548,0.9978632478632479,0.9948870899020026,0.030534351145038167,1.2,3,CB,MC
1.1,0.95822454308094,0.9910791993037423,0.9906040268456375,0.991047448522829,0.9908256880733943,0.9906040268456375,0.991047448522829,0.9908256880733943,0.05352480417754569,1.28125,3,CB,MC
1.12,0.9235836627140975,0.9835309617918313,0.9782608695652174,0.989010989010989,0.9836065573770493,0.9782608695652174,0.989010989010989,0.9836065573770493,0.09881422924901186,1.293103448275862,3,CB,MC
1.1400000000000001,0.8875502008032129,0.9712182061579652,0.9662921348314607,0.9754990925589837,0.970873786407767,0.9662921348314607,0.9754990925589837,0.970873786407767,0.17269076305220885,1.5357142857142858,3,CB,MC
1.1600000000000001,0.7845744680851063,0.9488031914893617,0.9435736677115988,0.9525316455696202,0.9480314960629921,0.9435736677115988,0.9525316455696202,0.9480314960629921,0.3071808510638298,1.4259259259259258,3,CB,MC
1.1800000000000002,0.6652601969057665,0.9125644631973746,0.899581589958159,0.9249521988527725,0.9120905020032996,0.899581589958159,0.9249521988527725,0.9120905020032996,0.5246132208157525,1.5672268907563025,3,CB,MC
1.2,0.5418918918918919,0.8682432432432432,0.8576007326007326,0.872380065207266,0.864927268529208,0.8576007326007326,0.872380065207266,0.864927268529208,0.7905405405405406,1.7256637168141593,3,CB,MC
1.22,0.4623243933588761,0.8516389953171563,0.8279756733275413,0.8636157680108745,0.8454202705699712,0.8279756733275413,0.8636157680108745,0.8454202705699712,0.8901660280970626,1.655581947743468,3,CB,MC
1.24,0.37841530054644806,0.8096539162112932,0.7766990291262136,0.8263649778652238,0.8007626310772163,0.7766990291262136,0.8263649778652238,0.8007626310772163,1.1420765027322404,1.8373626373626373,3,CB,MC
1.26,0.23904382470119523,0.7642762284196547,0.7139629462268414,0.7852882703777336,0.7479289940828403,0.7139629462268414,0.7852882703777336,0.7479289940828403,1.4143426294820718,1.8586387434554974,3,CB,MC
1.28,0.22409326424870465,0.7400690846286702,0.6662332032943217,0.7798072044647387,0.7185600748013091,0.6662332032943217,0.7798072044647387,0.7185600748013091,1.5595854922279793,2.010016694490818,3,CB,MC
1.3,0.15517241379310345,0.7214854111405835,0.6297640653357531,0.75764192139738,0.6878097125867195,0.6297640653357531,0.75764192139738,0.6878097125867195,1.6710875331564987,1.978021978021978,3,CB,MC
1.0,0.9818181818181818,0.996969696969697,0.9985521235521235,0.9951899951899952,0.996868224524211,0.9985521235521235,0.9951899951899952,0.996868224524211,0.01818181818181818,1.0,3,CB,ML
1.02,0.9921363040629095,0.9986893840104849,0.9982378854625551,0.9991181657848325,0.998677831643896,0.9982378854625551,0.9991181657848325,0.998677831643896,0.007863695937090432,1.0,3,CB,ML
1.04,0.9893048128342246,0.9975490196078431,0.9968094804010939,0.9981743496120493,0.9974914481185861,0.9968094804010939,0.9981743496120493,0.9974914481185861,0.014705882352941176,1.375,3,CB,ML
1.06,0.9823129251700681,0.9965986394557823,0.9945130315500685,0.9986225895316805,0.9965635738831615,0.9945130315500685,0.9986225895316805,0.9965635738831615,0.02040816326530612,1.1538461538461537,3,CB,ML
1.08,0.9910941475826972,0.998303647158609,0.9970263381478335,0.9995741056218058,0.9982985963419823,0.9970263381478335,0.9995741056218058,0.9982985963419823,0.010178117048346057,1.1428571428571428,3,CB,ML
1.1,0.97911227154047,0.9965187119234117,0.9946308724832215,0.9982038616973506,0.9964141640519946,0.9946308724832215,0.9982038616973506,0.9964141640519946,0.020887728459530026,1.0,3,CB,ML
1.12,0.9723320158102767,0.994729907773386,0.9921739130434782,0.9973776223776224,0.994768962510898,0.9921739130434782,0.9973776223776224,0.994768962510898,0.03162055335968379,1.1428571428571428,3,CB,ML
1.1400000000000001,0.9692101740294511,0.9930834448906738,0.9874157303370786,0.9986363636363637,0.9929943502824858,0.9874157303370786,0.9986363636363637,0.9929943502824858,0.041499330655957165,1.3478260869565217,3,CB,ML
1.1600000000000001,0.9574468085106383,0.9920212765957447,0.987012987012987,0.9968340117593849,0.991899189918992,0.987012987012987,0.9968340117593849,0.991899189918992,0.047872340425531915,1.125,3,CB,ML
1.1800000000000002,0.9563994374120957,0.9880450070323488,0.9772198977219898,0.9990494296577946,0.9880141010575793,0.9772198977219898,0.9990494296577946,0.9880141010575793,0.07172995780590717,1.6451612903225807,3,CB,ML
1.2,0.9202702702702703,0.9806306306306306,0.9610805860805861,0.9995238095238095,0.9799253034547153,0.9610805860805861,0.9995238095238095,0.9799253034547153,0.11621621621621622,1.4576271186440677,3,CB,ML
1.22,0.9144316730523627,0.9804171988080034,0.9613379669852302,0.9986462093862816,0.9796370075254537,0.9613379669852302,0.9986462093862816,0.9796370075254537,0.11749680715197956,1.373134328358209,3,CB,ML
1.24,0.8784153005464481,0.9640255009107468,0.9301895515487748,0.9965329370975731,0.9622190339550454,0.9301895515487748,0.9965329370975731,0.9622190339550454,0.21584699453551912,1.7752808988764044,3,CB,ML
1.26,0.8552456839309429,0.9621513944223108,0.9245368278355174,0.9980487804878049,0.9598874032371569,0.9245368278355174,0.9980487804878049,0.9598874032371569,0.22709163346613545,1.5688073394495412,3,CB,ML
1.28,0.7875647668393783,0.9380397236614854,0.8764629388816645,0.9990118577075099,0.9337335488339876,0.8764629388816645,0.9990118577075099,0.9337335488339876,0.37176165803108807,1.75,3,CB,ML
1.3,0.6843501326259946,0.9089301503094607,0.8139745916515426,0.9988864142538976,0.897,0.8139745916515426,0.9988864142538976,0.897,0.5464190981432361,1.73109243697479,3,CB,ML
1.0,0.9790209790209791,0.9951048951048951,0.9980694980694981,0.9918465227817745,0.9949482800096222,0.9980694980694981,0.9918465227817745,0.9949482800096222,0.02937062937062937,1.4,3,LB,MC
1.02,0.9842726081258192,0.9971603320227174,0.9982378854625551,0.996043956043956,0.9971397139713972,0.9982378854625551,0.996043956043956,0.9971397139713972,0.01703800786369594,1.0833333333333333,3,LB,MC
1.04,0.9852941176470589,0.9964349376114082,0.9954421148587056,0.9972602739726028,0.9963503649635036,0.9954421148587056,0.9972602739726028,0.9963503649635036,0.0213903743315508,1.4545454545454546,3,LB,MC
1.06,0.9795918367346939,0.9963718820861678,0.9958847736625515,0.9967963386727688,0.9963403476669717,0.9958847736625515,0.9967963386727688,0.9963403476669717,0.021768707482993196,1.0666666666666667,3,LB,MC
1.08,0.989821882951654,0.9980916030534351,0.9961767204757859,1.0,0.9980846988721004,0.9961767204757859,1.0,0.9980846988721004,0.011450381679389313,1.125,3,LB,MC
1.1,0.9699738903394256,0.9943429068755439,0.9897091722595078,0.9986455981941309,0.9941573033707864,0.9897091722595078,0.9986455981941309,0.9941573033707864,0.033942558746736295,1.1304347826086956,3,LB,MC
1.12,0.9749670619235836,0.9940711462450593,0.9891304347826086,0.9991216512955643,0.9941009394800087,0.9891304347826086,0.9991216512955643,0.9941009394800087,0.03557312252964427,1.4210526315789473,3,LB,MC
1.1400000000000001,0.9625167336010709,0.9904060687193217,0.9842696629213483,0.9963603275705186,0.9902780917929007,0.9842696629213483,0.9963603275705186,0.9902780917929007,0.05756358768406961,1.5357142857142858,3,LB,MC
1.1600000000000001,0.9401595744680851,0.9855939716312057,0.974025974025974,0.9967919340054996,0.9852774631936579,0.974025974025974,0.9967919340054996,0.9852774631936579,0.08643617021276596,1.4444444444444444,3,LB,MC
1.1800000000000002,0.9324894514767933,0.9845288326300985,0.9721059972105998,0.9971387696709585,0.9844632768361582,0.9721059972105998,0.9971387696709585,0.9844632768361582,0.09282700421940929,1.375,3,LB,MC
1.2,0.9094594594594595,0.9781531531531531,0.9629120879120879,0.9924492685228882,0.9774575877294911,0.9629120879120879,0.9924492685228882,0.9774575877294911,0.13108108108108107,1.4477611940298507,3,LB,MC
1.22,0.9042145593869731,0.9791400595998297,0.9648132059079062,0.9924039320822162,0.9784140969162995,0.9648132059079062,0.9924039320822162,0.9784140969162995,0.1251596424010217,1.3066666666666666,3,LB,MC
1.24,0.8661202185792349,0.9681238615664846,0.9546925566343042,0.9800664451827242,0.9672131147540983,0.9546925566343042,0.9800664451827242,0.9672131147540983,0.1912568306010929,1.4285714285714286,3,LB,MC
1.26,0.8127490039840638,0.9530765825586542,0.9403524627202892,0.96298010180472,0.9515317786922725,0.9403524627202892,0.96298010180472,0.9515317786922725,0.2815405046480744,1.50354609929078,3,LB,MC
1.28,0.6968911917098446,0.9207685664939551,0.9254442999566537,0.9163090128755365,0.9208540004313134,0.9254442999566537,0.9163090128755365,0.9208540004313134,0.47538860103626945,1.5683760683760684,3,LB,MC
1.3,0.4854111405835544,0.8381962864721485,0.8484573502722323,0.8245149911816578,0.836314847942755,0.8484573502722323,0.8245149911816578,0.836314847942755,0.9708222811671088,1.8865979381443299,3,LB,MC
1.0,0.9776223776223776,0.9953379953379954,0.9995173745173745,0.990909090909091,0.9951946179721287,0.9995173745173745,0.990909090909091,0.9951946179721287,0.027972027972027972,1.25,3,LB,ML
1.02,0.9921363040629095,0.9986893840104849,0.9986784140969163,0.9986784140969163,0.9986784140969163,0.9986784140969163,0.9986784140969163,0.9986784140969163,0.007863695937090432,1.0,3,LB,ML
1.04,0.9893048128342246,0.9973262032085561,0.9981768459434822,0.9963603275705186,0.9972677595628415,0.9981768459434822,0.9963603275705186,0.9972677595628415,0.016042780748663103,1.5,3,LB,ML
1.06,0.9836734693877551,0.9972789115646259,0.9981710105166895,0.9963486992240986,0.9972590223846505,0.9981710105166895,0.9963486992240986,0.9972590223846505,0.0163265306122449,1.0,3,LB,ML
