Class Accuracy,Label Accuracy,Mean Error,Class Recall,Class Precision,Class F1,Label Recall,Label Precision,Label F1,Rotation,Trial,Resampling Scenario,Model
0.9702380952380952,0.9947916666666666,1.05,0.9402041640887607,0.9144124389398374,0.9552216450453543,0.9944232656042669,0.9928565773844463,0.9936362677494129,-9.375,3,Class Resampled,Multiclass
0.9627976190476191,0.9935515873015873,1.04,0.9166259968128277,0.849285610433616,0.9461485647835667,0.9901483275199577,0.9949433030925564,0.9925201375996199,-9.375,3,Class Resampled,Multilabel
0.9389880952380952,0.9880952380952381,1.170731707317073,0.8979157843499905,0.8670728270969059,0.9405331919475687,0.9889616457331477,0.9831892506554324,0.9860216252280782,-9.375,3,Label Resampled,Multiclass
0.9583333333333334,0.9923115079365079,1.1071428571428572,0.9287174141834246,0.8867743316925809,0.9405988586169844,0.9929631771737036,0.9864033421140707,0.9896623630666591,-9.375,3,Label Resampled,Multilabel
0.9732142857142857,0.9955357142857143,1.0,0.9420231345349269,0.9265679655460196,0.9637619788057645,0.9954231824016805,0.9927371708249119,0.9940745762184937,-9.375,3,Adaptive Resampled,Multiclass
0.9375,0.9890873015873016,1.0476190476190477,0.9063984811353504,0.8501562478607366,0.9197170385169753,0.983074783700586,0.9911491744097037,0.9870533836420314,-9.375,3,Adaptive Resampled,Multilabel
0.9351724137931035,0.9848275862068966,1.4042553191489362,0.8728965438201925,0.9255652779039816,0.9294251513296499,0.9710983594704546,0.9937917071878682,0.982176515502053,-6.25,3,No Resampling,Multiclass
0.9655172413793104,0.9937931034482759,1.08,0.9376636955113075,0.9733517955378427,0.9607115902942548,0.9868305651727747,0.9987306326347422,0.9927168376847972,-6.25,3,No Resampling,Multilabel
0.976551724137931,0.9951724137931034,1.2352941176470589,0.9845893031642704,0.9337688931318879,0.9647697498847492,0.9952155385225456,0.9931362782622178,0.9941706063392614,-6.25,3,Class Resampled,Multiclass
0.9655172413793104,0.9942528735632183,1.0,0.9603461182728034,0.9119485636436576,0.9597247043498722,0.9926966234526624,0.9955345258004997,0.9940839150946158,-6.25,3,Class Resampled,Multilabel
0.9682758620689655,0.9935632183908046,1.2173913043478262,0.9508756649015737,0.9226342841555606,0.9606498150726775,0.9965659643709084,0.9893248657092212,0.9929211413539947,-6.25,3,Label Resampled,Multiclass
0.9724137931034482,0.9937931034482759,1.35,0.9621219132219195,0.9124810645320747,0.9740867380875384,0.9958258376559179,0.9912636298031893,0.993514443508616,-6.25,3,Label Resampled,Multilabel
0.9779310344827586,0.995632183908046,1.1875,0.98612795706291,0.9401643009982794,0.9674671329913287,0.9950019320619133,0.9950157017494291,0.9949907743632943,-6.25,3,Adaptive Resampled,Multiclass
0.9696551724137931,0.9947126436781609,1.0454545454545454,0.9572812718686858,0.907167718792029,0.9526428594343167,0.9916636472836364,0.9977229081346012,0.994668674451797,-6.25,3,Adaptive Resampled,Multilabel
0.9349269588313412,0.9864984506418769,1.2448979591836735,0.8794535248461373,0.8961306014874617,0.9206536989065031,0.9721872138268525,0.994463676809934,0.9829758449332995,-3.125,3,No Resampling,Multiclass
0.9814077025232404,0.9960159362549801,1.2857142857142858,0.9728166058520186,0.9441432656603321,0.9761947420653599,0.9920053119746357,0.9984176397166893,0.9951809053985019,-3.125,3,No Resampling,Multilabel
0.9853917662682603,0.9962372731297034,1.5454545454545454,0.9914036552126729,0.9627721086808677,0.9864084027899136,0.9971146177860136,0.9947322272827755,0.9959138830725637,-3.125,3,Class Resampled,Multiclass
0.9853917662682603,0.9964586100044267,1.4545454545454546,0.9855445009140419,0.9074166666666668,0.9705079877210164,0.9953454285676265,0.9963854711407336,0.9958599614327488,-3.125,3,Class Resampled,Multilabel
0.9774236387782205,0.9949092518813635,1.3529411764705883,0.9758333485920537,0.9195600090013484,0.9733887860941319,0.994180603819653,0.9936577120720385,0.9939111290602383,-3.125,3,Label Resampled,Multiclass
0.9800796812749004,0.9955732625055335,1.3333333333333333,0.9758103487147787,0.938850631842325,0.9749484260832355,0.9953488281187184,0.994330756544224,0.9948302095928753,-3.125,3,Label Resampled,Multilabel
0.9827357237715804,0.9964586100044267,1.2307692307692308,0.9836112151060706,0.9592651954840564,0.9796681032879508,0.9951510151143683,0.9979264712823674,0.9965288062099203,-3.125,3,Adaptive Resampled,Multiclass
0.9840637450199203,0.9960159362549801,1.5,0.9778833164471462,0.9371936738318117,0.9735735901532935,0.9946874549395127,0.9975552691721523,0.9961135926838743,-3.125,3,Adaptive Resampled,Multilabel
0.961764705882353,0.991421568627451,1.3461538461538463,0.8928867419542823,0.9727757404237973,0.9593881888681098,0.9797828097566614,0.9975537207278782,0.9884401942571105,0.0,3,No Resampling,Multiclass
0.9808823529411764,0.9963235294117647,1.1538461538461537,0.9843697041703509,0.9706559945973919,0.9727730099037184,0.9911258894318024,0.9994918699186992,0.9952715387182646,0.0,3,No Resampling,Multilabel
0.9838235294117647,0.9970588235294118,1.0909090909090908,0.9878246759516746,0.9516557834495537,0.9753059515276532,0.9965942810565215,0.9961133895987979,0.9963428041213461,0.0,3,Class Resampled,Multiclass
0.9838235294117647,0.9968137254901961,1.1818181818181819,0.9855179845855249,0.9619564743052647,0.9684708773069485,0.9946471729505109,0.9981545532922157,0.9963869189081448,0.0,3,Class Resampled,Multilabel
0.9735294117647059,0.9946078431372549,1.2222222222222223,0.9814489887465937,0.9429394773782529,0.9681142692391437,0.9916879559865664,0.9962842120149086,0.99395111034019,0.0,3,Label Resampled,Multiclass
0.9764705882352941,0.9958333333333333,1.0625,0.9818945848390586,0.966277513791534,0.9706871714552129,0.9966578824510924,0.9948652214527177,0.9957498741697197,0.0,3,Label Resampled,Multilabel
0.9794117647058823,0.9958333333333333,1.2142857142857142,0.9755281854119974,0.9498626315040812,0.9689679740894936,0.9943120283177057,0.9967885163601503,0.9955359780457939,0.0,3,Adaptive Resampled,Multiclass
0.9823529411764705,0.9968137254901961,1.0833333333333333,0.9859512329744011,0.9426735254541379,0.9699469961745734,0.9944225333804194,0.9990740740740741,0.9967366390641929,0.0,3,Adaptive Resampled,Multilabel
0.9475806451612904,0.9867831541218638,1.5128205128205128,0.8902876824451306,0.954930063512181,0.9318533909940935,0.9730002787297515,0.9939797206609411,0.9832463773153154,3.125,3,No Resampling,Multiclass
0.9758064516129032,0.9957437275985663,1.0555555555555556,0.9327254045881497,0.8599098623943344,0.9432466360445421,0.9909864930273485,0.9986345695843536,0.9947908037988036,3.125,3,No Resampling,Multilabel
0.9879032258064516,0.9975358422939068,1.2222222222222223,0.9878248199626601,0.9263700511990312,0.9869230745243363,0.9957667602272459,0.997124816785011,0.9964420686767372,3.125,3,Class Resampled,Multiclass
0.9838709677419355,0.9970878136200717,1.0833333333333333,0.9796359935385397,0.9057347882203197,0.9813271637196405,0.9945935389771883,0.9981625424263951,0.9963689011130022,3.125,3,Class Resampled,Multilabel
0.9811827956989247,0.9961917562724014,1.2142857142857142,0.9818147905812523,0.9484595742781202,0.9712277223695734,0.9947604310198354,0.9978296555469727,0.9962806489978017,3.125,3,Label Resampled,Multiclass
0.9825268817204301,0.9968637992831542,1.0769230769230769,0.9802347715692756,0.9282735233583127,0.9842328349389227,0.9960923985405638,0.9968738607700708,0.9964788771963878,3.125,3,Label Resampled,Multilabel
0.9865591397849462,0.9975358422939068,1.1,0.9719404023717749,0.9611291953163409,0.9737523977832906,0.9971024995506648,0.9978311439130558,0.9974611024257479,3.125,3,Adaptive Resampled,Multiclass
0.9838709677419355,0.9970878136200717,1.0833333333333333,0.9808831609431552,0.9096222182956876,0.9850067978376376,0.9944391669505345,0.9995944849959448,0.9970061940561527,3.125,3,Adaptive Resampled,Multilabel
0.9246987951807228,0.9841867469879518,1.26,0.8216895401415235,0.9301006710964039,0.8885586766588802,0.9644622799326598,0.995797695624514,0.9794822970764026,6.25,3,No Resampling,Multiclass
0.9698795180722891,0.9949799196787149,1.0,0.9137096467888477,0.9262201293999296,0.9567659323343193,0.9892382927307745,0.9991020549537625,0.9941210214298403,6.25,3,No Resampling,Multilabel
0.9864457831325302,0.9972389558232931,1.2222222222222223,0.969027636121512,0.9370542151920331,0.983009109189969,0.9947335261158452,0.9995670995670997,0.9971429473020237,6.25,3,Class Resampled,Multiclass
0.9879518072289156,0.9979919678714859,1.0,0.9907190124157987,0.9426237729134207,0.9864244249411336,0.9953585437814564,0.9995112414467253,0.9974238293553972,6.25,3,Class Resampled,Multilabel
0.9698795180722891,0.9932228915662651,1.35,0.9342381069858419,0.8630274267228355,0.9549793642187818,0.9943468285133702,0.9900813055461738,0.9921937892533949,6.25,3,Label Resampled,Multiclass
0.9879518072289156,0.9979919678714859,1.0,0.9800955084615216,0.9710222360549158,0.9733640627305865,0.9978841407800848,0.9971734788389616,0.9975255618310785,6.25,3,Label Resampled,Multilabel
0.9864457831325302,0.9974899598393574,1.1111111111111112,0.9891034082934561,0.9634842764510283,0.98641153033958,0.9951529279043431,0.9984089178059202,0.9967751902374329,6.25,3,Adaptive Resampled,Multiclass
0.9819277108433735,0.9969879518072289,1.0,0.9606954796826721,0.9538992460140615,0.9775134377623065,0.9955740726063365,0.9989984209339049,0.9972799668530108,6.25,3,Adaptive Resampled,Multilabel
0.8606676342525399,0.9724238026124818,1.1875,0.7255069297465634,0.8356734443302766,0.8127551637162538,0.9516090713874646,0.9838022764978774,0.9662568803466449,9.375,3,No Resampling,Multiclass
0.9274310595065312,0.9876632801161103,1.02,0.9111077403801676,0.8542779860064382,0.9054011392836098,0.9775425397164529,0.9956183198233831,0.9862565394693851,9.375,3,No Resampling,Multilabel
0.9637155297532656,0.9937106918238994,1.04,0.9526126348690025,0.9072509497041323,0.9535778548152275,0.994765111431778,0.9905610580737075,0.9926404173953229,9.375,3,Class Resampled,Multiclass
0.965166908563135,0.9939525882922109,1.0416666666666667,0.9431198023846765,0.8941168997983303,0.9407308338782865,0.9868562189747304,0.9951385639370747,0.9908971744761276,9.375,3,Class Resampled,Multilabel
0.9375907111756169,0.9886308659893566,1.0930232558139534,0.9282069360836457,0.8839530505155505,0.9157344666615367,0.9897234272937833,0.9843988082918075,0.9870297127607678,9.375,3,Label Resampled,Multiclass
0.9462989840348331,0.9903241412675375,1.0810810810810811,0.9486934908932155,0.8236954483982175,0.9446769485794979,0.9926108669032914,0.9819638561876936,0.9872117971355022,9.375,3,Label Resampled,Multilabel
0.9753265602322206,0.9954039671020803,1.1176470588235294,0.974505915170961,0.8984020076163298,0.9742309260473282,0.9947131178461222,0.99389312584032,0.9942982417503071,9.375,3,Adaptive Resampled,Multiclass
0.9521044992743106,0.9910498306724722,1.121212121212121,0.9390776543094838,0.8700432900432901,0.9349990057930444,0.985691677554458,0.994727131823906,0.9901762901384846,9.375,3,Adaptive Resampled,Multilabel
0.7838874680306905,0.9539641943734015,1.2781065088757397,0.6944167667220903,0.7991620742957887,0.7810107653733868,0.9185556925089351,0.9784179586316704,0.9448903200950337,12.5,3,No Resampling,Multiclass
0.829923273657289,0.96845694799659,1.112781954887218,0.8323991134183522,0.7646658399767114,0.823104691017328,0.9463080391681777,0.9880471529831244,0.9649764311401497,12.5,3,No Resampling,Multilabel
0.8989769820971867,0.9801790281329923,1.1772151898734178,0.8754794096502644,0.7361658739982966,0.886339270824144,0.978909146189013,0.9778865737454,0.9782736917541853,12.5,3,Class Resampled,Multiclass
0.9245524296675192,0.9859335038363172,1.11864406779661,0.9113665218678063,0.7839270592912829,0.9063391601691975,0.9733947498963831,0.9903716815463515,0.9816960916434948,12.5,3,Class Resampled,Multilabel
0.8797953964194374,0.9757033248081841,1.2127659574468086,0.8656809464890035,0.7236839786173789,0.846164537691978,0.9716247539738462,0.9692786247254657,0.9703446567031521,12.5,3,Label Resampled,Multiclass
0.887468030690537,0.9789002557544757,1.125,0.8805160438478837,0.7148932507241088,0.8514975696134733,0.9754104688161509,0.9742138295615913,0.9746905321576868,12.5,3,Label Resampled,Multilabel
0.9168797953964194,0.9840153452685422,1.1538461538461537,0.9021193314527903,0.7817462958447039,0.8879409508921057,0.9793840080926356,0.9852024632482307,0.9822252651660693,12.5,3,Adaptive Resampled,Multiclass
0.8618925831202046,0.974850809889173,1.0925925925925926,0.8362325604594232,0.6650544768769886,0.8180225332535457,0.9583625632461391,0.9862751632890371,0.9719562625878493,12.5,3,Adaptive Resampled,Multilabel
0.6600284495021337,0.9208155523944997,1.397489539748954,0.5533263148172429,0.6780434789100973,0.6239039917054952,0.8668157747657649,0.9563282937365397,0.9011979945874052,15.625,3,No Resampling,Multiclass
0.6884779516358464,0.940493124703651,1.1461187214611872,0.7020790537941868,0.6313067422312839,0.6769499193733958,0.9099551988789071,0.9703686234347368,0.9323617861154928,15.625,3,No Resampling,Multilabel
0.7951635846372689,0.9615931721194879,1.125,0.7796524884744008,0.6589142603867849,0.7534176387952504,0.95745246592766,0.9624629716718526,0.9588295131475939,15.625,3,Class Resampled,Multiclass
0.7823613086770982,0.9594594594594594,1.1176470588235294,0.7536564742539026,0.6118538680466628,0.720074265211048,0.9206399763134602,0.9801566945908621,0.9477181312009842,15.625,3,Class Resampled,Multilabel
0.7695590327169275,0.9502133712660028,1.2962962962962963,0.7099450404670663,0.5458720069155388,0.7183322171486434,0.9404868856401413,0.9476131956560122,0.943866553684277,15.625,3,Label Resampled,Multiclass
0.8051209103840683,0.9625414888572783,1.1532846715328466,0.7225050807093857,0.6103372580359413,0.7581705800073492,0.9542488571523711,0.9609695150459965,0.9572313275356074,15.625,3,Label Resampled,Multilabel
0.7923186344238976,0.9559032716927454,1.273972602739726,0.755526833553798,0.627316427499225,0.7840704594025358,0.9430327620188006,0.9624377160577687,0.9521093523652805,15.625,3,Adaptive Resampled,Multiclass
0.6984352773826458,0.9395448079658606,1.2028301886792452,0.7021127679645446,0.5327571485266495,0.6292907105303127,0.9031616843801156,0.9758276162514598,0.9367348467356621,15.625,3,Adaptive Resampled,Multilabel
0.49140401146131807,0.8870582617000955,1.332394366197183,0.4072469928995805,0.5467286782232692,0.5160312691503828,0.8002869580585075,0.9490092692837638,0.8421529142757137,18.75,3,No Resampling,Multiclass
0.5257879656160458,0.9095033428844317,1.1450151057401812,0.5151624197624635,0.5127656670580534,0.5364427275849605,0.8522432163231642,0.9570555721050612,0.8786259820567675,18.75,3,No Resampling,Multilabel
0.6002865329512894,0.9188156638013372,1.2186379928315412,0.5503922146796146,0.4852306958948799,0.5736162746308866,0.8775548234166081,0.9486343766466758,0.9040512674889483,18.75,3,Class Resampled,Multiclass
0.6375358166189111,0.9274116523400191,1.2015810276679841,0.5853662533285702,0.47625831760731296,0.575472608738928,0.865321204887933,0.9568399679127788,0.9065408794303789,18.75,3,Class Resampled,Multilabel
0.6060171919770774,0.9075931232091691,1.4072727272727272,0.5735126908967622,0.46985702032412424,0.5626198482207125,0.8697448382439893,0.9294087976472479,0.8944991185457464,18.75,3,Label Resampled,Multiclass
0.66189111747851,0.9326647564469914,1.194915254237288,0.6085958865244365,0.45853309697852346,0.5880418020586132,0.9057642777538931,0.9327148799786644,0.9173493366901998,18.75,3,Label Resampled,Multilabel
0.6017191977077364,0.9111747851002865,1.3381294964028776,0.5755716816419951,0.47525376838763106,0.553539158322641,0.8712699993378826,0.9370688971076695,0.898354900318424,18.75,3,Adaptive Resampled,Multiclass
0.4670487106017192,0.8865807067812799,1.2768817204301075,0.44735828091960805,0.3861221996441897,0.42344365105997117,0.8026951096945467,0.9566753458608904,0.8635206658332085,18.75,3,Adaptive Resampled,Multilabel
0.41531664212076586,0.8581246931762395,1.455919395465995,0.32616670402945963,0.42757241169660487,0.3946557938187829,0.7538945377831555,0.9147131386626001,0.7958526083356546,21.875,3,No Resampling,Multiclass
0.422680412371134,0.8819342169857634,1.2270408163265305,0.4398521469629785,0.4082088981706342,0.5210808844048566,0.8124905127796663,0.9314967182485767,0.8352119731773778,21.875,3,No Resampling,Multilabel
0.48600883652430044,0.8804614629356897,1.3954154727793697,0.4742381332955566,0.3937920077394458,0.4976054229580657,0.8102753204265277,0.9258790086491068,0.8537590404954013,21.875,3,Class Resampled,Multiclass
0.39764359351988215,0.8561610211094747,1.4327628361858191,0.3734215472935736,0.3400702750007306,0.4194900867117926,0.7306767988030741,0.9417912949791623,0.8119758899124463,21.875,3,Class Resampled,Multilabel
0.4521354933726068,0.8505154639175257,1.6370967741935485,0.4281031424198654,0.337359529166115,0.47544805308714266,0.7776157532169471,0.89006162599216,0.8241081496671915,21.875,3,Label Resampled,Multiclass
0.4565537555228277,0.8829160530191458,1.2926829268292683,0.4560004744870074,0.3408140747796061,0.46585499976153394,0.8367839319463125,0.8958771961835823,0.8600097493252375,21.875,3,Label Resampled,Multilabel
0.422680412371134,0.8551791850760923,1.5051020408163265,0.4088190884520381,0.35735988290380816,0.46848090181028895,0.7659500886254357,0.9199060065257171,0.826745973903588,21.875,3,Adaptive Resampled,Multiclass
0.3122238586156112,0.8249877270495827,1.5267665952890792,0.32212063216838277,0.2954348070728663,0.33747087499889517,0.6984883466664747,0.9255293555783096,0.7814327920974108,21.875,3,Adaptive Resampled,Multilabel
0.31710709318497915,0.8159480760315253,1.6171079429735233,0.25442348014338245,0.3251681045942816,0.32718484004251436,0.706069683110881,0.865593364735498,0.7399396279119436,25.0,3,No Resampling,Multiclass
0.33657858136300417,0.8474733426054706,1.379454926624738,0.3100282520152637,0.31375377469689797,0.3473074827565591,0.7679092717058441,0.8862042940982305,0.7835417002535837,25.0,3,No Resampling,Multilabel
0.2906815020862309,0.8101529902642559,1.6058823529411765,0.23259288024924027,0.2730064456623501,0.31089108751674205,0.7092906526846864,0.8620398870515444,0.7565502533878089,25.0,3,Class Resampled,Multiclass
0.2211404728789986,0.7814093648585999,1.6839285714285714,0.150780210585406,0.2686574735222648,0.225383526415336,0.6001990380838861,0.8973458719118734,0.6921247667087491,25.0,3,Class Resampled,Multilabel
0.24200278164116829,0.7584608252202133,1.9119266055045872,0.20447326258625223,0.24884625559493356,0.3016958748377116,0.6487533188286824,0.8277141962352529,0.7027596099375252,25.0,3,Label Resampled,Multiclass
0.2795549374130737,0.8157162726008345,1.5347490347490347,0.23933606561100154,0.2162609191333497,0.313877700687726,0.7390745903503659,0.8421138151719059,0.7758974183813904,25.0,3,Label Resampled,Multilabel
0.2573018080667594,0.78743625405656,1.7172284644194757,0.23487070915872812,0.2646923787446358,0.321083866244296,0.6744220755035694,0.8466536547101281,0.7328869063254458,25.0,3,Adaptive Resampled,Multiclass
0.18497913769123783,0.7688919796012981,1.7013651877133107,0.13188421973345602,0.2021506356167436,0.22346229240376636,0.6120125529360173,0.8756297700730795,0.6952578656928821,25.0,3,Adaptive Resampled,Multilabel
0.37945791726105566,0.8335710889205896,1.6091954022988506,0.24809279362079772,0.34273548026767914,0.38893062703980685,0.7072786988570096,0.8989818770756409,0.7646638306704302,-25.0,4,No Resampling,Multiclass
0.4122681883024251,0.8628150261531146,1.4004854368932038,0.31475720401363966,0.28396387263017425,0.42633033863317893,0.7419259300678958,0.9042912434915885,0.8060955027440014,-25.0,4,No Resampling,Multilabel
0.24536376604850213,0.802187351402758,1.5727788279773156,0.19979210048777812,0.21770736837371396,0.25723794782955256,0.6751501375100455,0.8396231721209015,0.7376420440568414,-25.0,4,Class Resampled,Multiclass
0.1783166904422254,0.7743699476937708,1.6475694444444444,0.15992720454257628,0.2020988385209033,0.20082357231513598,0.5981861369252398,0.8402907630863661,0.672677650319142,-25.0,4,Class Resampled,Multilabel
0.23252496433666192,0.7674750356633381,1.8178438661710037,0.22774681012599554,0.23569484495429874,0.23604806360066588,0.6618835796107536,0.7628527601875463,0.7013240580956749,-25.0,4,Label Resampled,Multiclass
0.30813124108416545,0.8254873989538755,1.51340206185567,0.25201092561712785,0.26208221878885385,0.3407692856621932,0.7569254635689865,0.8547626557910138,0.7880230978440345,-25.0,4,Label Resampled,Multilabel
0.29243937232524964,0.8105087969567285,1.6068548387096775,0.24733864158467392,0.25283257530345543,0.30594943943554465,0.7103672699945189,0.8198825283129111,0.7535725962199943,-25.0,4,Adaptive Resampled,Multiclass
0.15121255349500715,0.7715168806466952,1.615126050420168,0.14698383934217243,0.24664729051521503,0.2219175154341304,0.6025784592747322,0.8597324696489825,0.6742912388136104,-25.0,4,Adaptive Resampled,Multilabel
0.5492957746478874,0.8887323943661972,1.48125,0.3715929362583975,0.45438270117599716,0.5404241375881644,0.7807845610794971,0.936528963959801,0.8404275853458282,-21.875,4,No Resampling,Multiclass
0.5929577464788732,0.9117370892018779,1.301038062283737,0.48804193723448513,0.45852720582619394,0.5415368387470827,0.8175154269559344,0.9519949898126842,0.875044512667198,-21.875,4,No Resampling,Multilabel
0.5183098591549296,0.8767605633802817,1.5350877192982457,0.4468613789200987,0.40453378933340367,0.5050109735914414,0.7991184650714306,0.8801942011398821,0.8341447775175745,-21.875,4,Class Resampled,Multiclass
0.36619718309859156,0.8392018779342723,1.5222222222222221,0.3037206958534953,0.31653718615300375,0.34533995934320755,0.7068032779060692,0.8809881876297146,0.7672648961790687,-21.875,4,Class Resampled,Multilabel
0.37464788732394366,0.8295774647887324,1.635135135135135,0.2725344151502598,0.2687251501488128,0.35847245361214747,0.729687993618144,0.8308958171198603,0.7693303251501202,-21.875,4,Label Resampled,Multiclass
0.5295774647887324,0.8873239436619719,1.437125748502994,0.44742748697082485,0.34042396009861614,0.4863033063582731,0.8448304333954701,0.8882017879540737,0.8586433131040992,-21.875,4,Label Resampled,Multilabel
0.4535211267605634,0.865962441314554,1.4716494845360826,0.3862343637569097,0.3494298559519704,0.43148664018097077,0.7841459060820152,0.8590720210777955,0.8126577818062638,-21.875,4,Adaptive Resampled,Multiclass
0.28732394366197184,0.8185446009389671,1.5276679841897234,0.22705452484562608,0.3202931090596727,0.3225621705507992,0.6823566636726812,0.8803144747359303,0.7456860511135135,-21.875,4,Adaptive Resampled,Multilabel
0.6227810650887574,0.9109960552268245,1.415686274509804,0.44012179572599,0.6033851201075485,0.588715675435757,0.819617562383595,0.962022125260667,0.877437544927702,-18.75,4,No Resampling,Multiclass
0.6819526627218935,0.9344181459566075,1.2372093023255815,0.6003335886812379,0.5626632344367322,0.6437738536961354,0.8645395762741425,0.9796390530950722,0.9157253017099953,-18.75,4,No Resampling,Multilabel
0.6819526627218935,0.9297337278106509,1.3255813953488371,0.6308643265338759,0.5083241787690368,0.6769068331358717,0.9065956156082061,0.9104703032580286,0.9068391378557256,-18.75,4,Class Resampled,Multiclass
0.5710059171597633,0.9107495069033531,1.2482758620689656,0.547440900362702,0.41522438695880115,0.549366052533627,0.8422043753317906,0.9391399068582235,0.8811169417750627,-18.75,4,Class Resampled,Multilabel
0.5325443786982249,0.8912721893491125,1.3955696202531647,0.5014452167705561,0.4091176022536936,0.5083739122975912,0.8349346781663374,0.8872809455760512,0.8577336651429989,-18.75,4,Label Resampled,Multiclass
0.6893491124260355,0.9368836291913215,1.2190476190476192,0.6413608548980718,0.48124468083330996,0.626391478184429,0.9221474706266051,0.9197677972160774,0.9180328500388772,-18.75,4,Label Resampled,Multilabel
0.636094674556213,0.9201183431952663,1.3170731707317074,0.5787327516179345,0.44765159631582463,0.5830282260841777,0.8756174274238625,0.9063953161308129,0.8873653162820574,-18.75,4,Adaptive Resampled,Multiclass
0.4556213017751479,0.870069033530572,1.4320652173913044,0.4465858122302037,0.41537484850999046,0.44579016845011704,0.7677606544711727,0.9263336920450156,0.8282643206905492,-18.75,4,Adaptive Resampled,Multilabel
0.7550143266475645,0.9448424068767909,1.3508771929824561,0.5916495180816971,0.7115015432311576,0.6941147857621657,0.8866634779545713,0.975709212766299,0.9254278577905223,-15.625,4,No Resampling,Multiclass
0.8223495702005731,0.9663323782234957,1.1370967741935485,0.7289257268911148,0.7293731234493132,0.7952641781469384,0.9300575578092093,0.9866324321181322,0.9565504035568457,-15.625,4,No Resampling,Multilabel
0.8409742120343839,0.9680038204393505,1.2072072072072073,0.8003712068788745,0.6299751039474798,0.7859736376582972,0.9608590174018922,0.954643345689908,0.9574850614694723,-15.625,4,Class Resampled,Multiclass
0.7865329512893983,0.960124164278892,1.1208053691275168,0.7213528863978315,0.610848203590019,0.7289912543315118,0.9293012885335185,0.9704069465278274,0.9479777351304187,-15.625,4,Class Resampled,Multilabel
0.7206303724928367,0.9383954154727794,1.323076923076923,0.6478416841881486,0.5528039592990669,0.6844930882877012,0.9142359620252982,0.9340938250661379,0.9233092901646273,-15.625,4,Label Resampled,Multiclass
0.8080229226361032,0.9648997134670487,1.0970149253731343,0.7579631865119598,0.6171426528112224,0.7587208494813903,0.958426910251597,0.9547530762954843,0.9557974245117076,-15.625,4,Label Resampled,Multilabel
0.8022922636103151,0.9610792741165234,1.181159420289855,0.6928102585247503,0.6199295479656483,0.7722694725847274,0.9412075167828758,0.9564663035992962,0.9480419924821906,-15.625,4,Adaptive Resampled,Multiclass
0.663323782234957,0.9309933142311366,1.2297872340425533,0.5954187121182734,0.5079313640360515,0.5986354580048115,0.8749494002627508,0.9617907333930819,0.9138542483418154,-15.625,4,Adaptive Resampled,Multilabel
0.8253968253968254,0.9617604617604618,1.3140495867768596,0.60970460207392,0.7846519580307174,0.7622410839529214,0.9190407420054525,0.9831060627956975,0.9480195589770126,-12.5,4,No Resampling,Multiclass
0.8888888888888888,0.9781144781144782,1.1818181818181819,0.8279190636418298,0.8421572585696778,0.8624082405725552,0.9518774328005479,0.9946222877296717,0.9723545940508265,-12.5,4,No Resampling,Multilabel
0.9018759018759018,0.9805194805194806,1.1911764705882353,0.8486453128353616,0.7392239839295119,0.8548330694820802,0.9733758092722661,0.9725532695607252,0.9729402324948185,-12.5,4,Class Resampled,Multiclass
0.8816738816738817,0.9793169793169794,1.048780487804878,0.8363812994932035,0.7467826303777554,0.8438476915664165,0.9579482926065839,0.9882869940894702,0.9726245493604059,-12.5,4,Class Resampled,Multilabel
0.8268398268398268,0.9653679653679653,1.2,0.772172287910429,0.6688598459179133,0.7912535029169953,0.9427808337281115,0.971408209137035,0.9561122633762554,-12.5,4,Label Resampled,Multiclass
0.8802308802308803,0.9781144781144782,1.0963855421686748,0.8475056932721596,0.7412462798696662,0.8362648894530664,0.9733300488409721,0.9717571553490396,0.9725163869207881,-12.5,4,Label Resampled,Multilabel
0.8874458874458875,0.9776334776334776,1.1923076923076923,0.8465808303036301,0.7095012469428292,0.844670753008378,0.9682750109310425,0.9738877888518545,0.97094605195696,-12.5,4,Adaptive Resampled,Multiclass
0.8037518037518038,0.9632034632034632,1.125,0.7953182237485749,0.6429633872884107,0.7440126514127553,0.9337046329899715,0.9757928371113781,0.9535068189494452,-12.5,4,Adaptive Resampled,Multilabel
0.909217877094972,0.9809124767225326,1.2615384615384615,0.7737765715601386,0.8679105421665615,0.9028654871501552,0.9554183846340378,0.9938961460730288,0.9733579049748666,-9.375,4,No Resampling,Multiclass
0.9678770949720671,0.994413407821229,1.0434782608695652,0.889723677218793,0.8937799604338617,0.9625128971182365,0.9884469673339339,0.9981765539295875,0.9932640154142242,-9.375,4,No Resampling,Multilabel
0.9650837988826816,0.9930167597765364,1.2,0.8909615285756988,0.8733942754212805,0.9630959201237488,0.9898645731227793,0.9942724650440559,0.9920401784255533,-9.375,4,Class Resampled,Multiclass
0.952513966480447,0.991852886405959,1.0294117647058822,0.9085445860693481,0.8486071502480721,0.9433649583206065,0.986618489415379,0.9948276232324567,0.9906878800431668,-9.375,4,Class Resampled,Multilabel
0.9357541899441341,0.9890595903165735,1.0217391304347827,0.9223011454372233,0.8303237503222888,0.9235438084604208,0.9892199447541529,0.9858307212449239,0.9874510557548377,-9.375,4,Label Resampled,Multiclass
0.9539106145251397,0.9911545623836127,1.1515151515151516,0.9177731607216241,0.8641256951800997,0.9492164828407854,0.9911347583334901,0.98905409139783,0.9900573419727862,-9.375,4,Label Resampled,Multilabel
